airline,airline_id,src,src_id,dest,dest_id,codeshare,stops,equipment,src_lat,src_lon,dest_lat,dest_lon,id
IR,"2922",ZBR,"2166",ZAH,"2167",,"0",M82 100 320,25.44330025,60.38209915,29.47570038,60.90620041,"33544"
IX,"569",AAN,"5937",CCJ,"3137",,"0","738",24.26169968,55.60919952,11.13679981,75.95529938,"33545"
IX,"569",BAH,"2057",IXE,"3143",,"0","738",26.27079964,50.63359833,12.9612999,74.89009857,"33551"
IX,"569",CCJ,"3137",BAH,"2057",,"0","738",11.13679981,75.95529938,26.27079964,50.63359833,"33560"
IX,"569",CCJ,"3137",IXE,"3143",,"0","738",11.13679981,75.95529938,12.9612999,74.89009857,"33565"
IX,"569",CCJ,"3137",KWI,"2176",,"0","738",11.13679981,75.95529938,29.22660065,47.96889877,"33566"
IX,"569",CCJ,"3137",SLL,"2195",,"0","738",11.13679981,75.95529938,17.0387001,54.09130096,"33569"
IX,"569",DMM,"2064",IXE,"3143",,"0","738",26.47120094,49.79790115,12.9612999,74.89009857,"33578"
IX,"569",IXE,"3143",AUH,"2179",,"0","738",12.9612999,74.89009857,24.43300056,54.65110016,"33586"
IX,"569",IXE,"3143",DOH,"11051",,"0","738",12.9612999,74.89009857,25.273056,51.608056,"33589"
IX,"569",IXE,"3143",SHJ,"2191",,"0","738",12.9612999,74.89009857,25.32859993,55.51720047,"33591"
IX,"569",JAI,"3098",SHJ,"2191",,"0","738",26.8242,75.812202,25.32859993,55.51720047,"33592"
IX,"569",MCT,"2194",IXE,"3143",,"0","738",23.59329987,58.28440094,12.9612999,74.89009857,"33601"
IY,"5496",ADE,"3977",AUH,"2179",,"0","320",12.8295002,45.02880096,24.43300056,54.65110016,"33623"
IY,"5496",ADE,"3977",BOM,"2997",,"0","320",12.8295002,45.02880096,19.08869934,72.86789703,"33624"
IY,"5496",ADE,"3977",CAI,"1128",,"0","320",12.8295002,45.02880096,30.12190056,31.40559959,"33625"
IY,"5496",ADE,"3977",DMM,"2064",Y,"0",CR7,12.8295002,45.02880096,26.47120094,49.79790115,"33626"
IY,"5496",ADE,"3977",DOH,"11051",,"0","320",12.8295002,45.02880096,25.273056,51.608056,"33627"
IY,"5496",ADE,"3977",RUH,"2082",,"0","310",12.8295002,45.02880096,24.95759964,46.69879913,"33630"
IY,"5496",AUH,"2179",GXF,"5954",,"0","320",24.43300056,54.65110016,15.96609974,48.78829956,"33638"
IY,"5496",BOM,"2997",SAH,"3980",,"0","320",19.08869934,72.86789703,15.47630024,44.21969986,"33644"
IY,"5496",HOD,"3976",AMM,"2170",,"0","310",14.75300026,42.97629929,31.72260094,35.99319839,"33665"
IY,"5496",HOD,"3976",CAI,"1128",,"0","310",14.75300026,42.97629929,30.12190056,31.40559959,"33666"
IY,"5496",HOD,"3976",JED,"2072",,"0",330 320,14.75300026,42.97629929,21.6796,39.156502,"33667"
IY,"5496",HOD,"3976",SAH,"3980",,"0",320 CR2 310,14.75300026,42.97629929,15.47630024,44.21969986,"33668"
IY,"5496",JED,"2072",GXF,"5954",,"0","320",21.6796,39.156502,15.96609974,48.78829956,"33670"
IY,"5496",JED,"2072",RIY,"3974",,"0","310",21.6796,39.156502,14.66259956,49.375,"33672"
IY,"5496",JED,"2072",TAI,"3975",,"0","320",21.6796,39.156502,13.68599987,44.13909912,"33674"
IY,"5496",JIB,"4119",HAH,"912",,"0",330 310,11.54730034,43.15950012,-11.5337,43.2719,"33675"
IY,"5496",JIB,"4119",SAH,"3980",,"0",330 310,11.54730034,43.15950012,15.47630024,44.21969986,"33676"
IY,"5496",KRT,"1175",SAH,"3980",,"0","320",15.58950043,32.55319977,15.47630024,44.21969986,"33677"
IY,"5496",NBO,"4059",SAH,"3980",,"0","320",-1.319239974,36.92779922,15.47630024,44.21969986,"33682"
IY,"5496",RIY,"3974",ADE,"3977",Y,"0",CR2,14.66259956,49.375,12.8295002,45.02880096,"33683"
IY,"5496",RIY,"3974",AUH,"2179",,"0","310",14.66259956,49.375,24.43300056,54.65110016,"33684"
IY,"5496",RIY,"3974",CAI,"1128",,"0","320",14.66259956,49.375,30.12190056,31.40559959,"33685"
IY,"5496",RIY,"3974",DXB,"2188",,"0","310",14.66259956,49.375,25.25279999,55.36439896,"33686"
IY,"5496",RIY,"3974",KWI,"2176",,"0","320",14.66259956,49.375,29.22660065,47.96889877,"33688"
IY,"5496",RIY,"3974",SAH,"3980",,"0",320 310,14.66259956,49.375,15.47630024,44.21969986,"33689"
IY,"5496",RIY,"3974",SCT,"3984",,"0","320",14.66259956,49.375,12.63070011,53.90579987,"33690"
IY,"5496",RUH,"2082",TAI,"3975",,"0","320",24.95759964,46.69879913,13.68599987,44.13909912,"33692"
IY,"5496",SAH,"3980",AAY,"3979",Y,"0",CR7,15.47630024,44.21969986,16.19169998,52.17499924,"33693"
IY,"5496",SAH,"3980",ADD,"1107",,"0",310 330,15.47630024,44.21969986,8.977890015,38.79930115,"33694"
IY,"5496",SAH,"3980",ASM,"3967",,"0","310",15.47630024,44.21969986,15.29189968,38.91070175,"33697"
IY,"5496",SAH,"3980",BAH,"2057",Y,"0","320",15.47630024,44.21969986,26.27079964,50.63359833,"33698"
IY,"5496",SAH,"3980",BEY,"2177",,"0","330",15.47630024,44.21969986,33.82089996,35.48839951,"33699"
IY,"5496",SAH,"3980",GXF,"5954",,"0","320",15.47630024,44.21969986,15.96609974,48.78829956,"33702"
IY,"5496",SAH,"3980",TAI,"3975",,"0","320",15.47630024,44.21969986,13.68599987,44.13909912,"33711"
IY,"5496",TAI,"3975",CAI,"1128",,"0","320",13.68599987,44.13909912,30.12190056,31.40559959,"33713"
IZ,"231",ETH,"1594",HFA,"1596",,"0",AT7,29.56130028,34.96009827,32.80939865,35.04309845,"33721"
IZ,"231",HFA,"1596",SDV,"1605",,"0",AT7,32.80939865,35.04309845,32.11470032,34.78219986,"33725"
J2,"197",ESB,"1682",GYD,"2922",,"0",320 319,40.12810135,32.99509811,40.46749878,50.04669952,"33741"
J2,"197",GYD,"2922",KVD,"6089",,"0",E90,40.46749878,50.04669952,40.73770142,46.31760025,"33754"
J2,"197",GYD,"2922",MRV,"2962",,"0",E70 E90,40.46749878,50.04669952,44.22510147,43.08190155,"33757"
J2,"197",GYD,"2922",PEK,"3364",,"0","340",40.46749878,50.04669952,40.08010101,116.5849991,"33760"
J2,"197",GYD,"2922",TBZ,"2162",,"0",E70 E90,40.46749878,50.04669952,38.13389969,46.23500061,"33767"
J2,"197",GYD,"2922",TLV,"1590",,"0","320",40.46749878,50.04669952,32.01139832,34.88669968,"33768"
J2,"197",KVD,"6089",LED,"2948",,"0","757",40.73770142,46.31760025,59.8003006,30.26250076,"33774"
J3,"3734",YHY,"72",YEG,"49",,"0",J31,60.83969879,-115.7829971,53.30970001,-113.5800018,"33794"
J3,"3734",YPY,"109",YMM,"90",,"0",J31,58.76720047,-111.1169968,56.65330124,-111.2220001,"33800"
J3,"3734",YPY,"109",YSM,"136",,"0",J31,58.76720047,-111.1169968,60.02030182,-111.961998,"33801"
J3,"3734",YQF,"112",YLW,"87",,"0",J31,52.18220139,-113.8939972,49.95610046,-119.3779984,"33802"
J3,"3734",YQF,"112",YMM,"90",,"0",J31,52.18220139,-113.8939972,56.65330124,-111.2220001,"33803"
J3,"3734",YSM,"136",YEG,"49",,"0",J31,60.02030182,-111.961998,53.30970001,-113.5800018,"33804"
J3,"3734",YSM,"136",YHY,"72",,"0",J31,60.02030182,-111.961998,60.83969879,-115.7829971,"33805"
J3,"3734",YSM,"136",YZF,"196",,"0",J31,60.02030182,-111.961998,62.46279907,-114.4400024,"33807"
J5,"10912",ELV,"7136",JNU,"3492",,"0",DHP,58.19520187,-136.3470001,58.35499954,-134.576004,"33818"
J5,"10912",GST,"5960",JNU,"3492",,"0",PA1,58.4253006,-135.7070007,58.35499954,-134.576004,"33819"
J5,"10912",HNH,"7142",JNU,"3492",,"0",CNA,58.0961,-135.410111,58.35499954,-134.576004,"33820"
J5,"10912",HNS,"5963",JNU,"3492",,"0",CNA,59.24380112,-135.5240021,58.35499954,-134.576004,"33821"
J5,"10912",HNS,"5963",SGY,"5961",,"0",CNC,59.24380112,-135.5240021,59.46009827,-135.3159943,"33822"
J5,"10912",JNU,"3492",AGN,"7135",,"0",DHP,58.35499954,-134.576004,57.503601,-134.585007,"33823"
J5,"10912",JNU,"3492",SGY,"5961",,"0",CNA,58.35499954,-134.576004,59.46009827,-135.3159943,"33828"
J8,"1508",RDN,"4013",SIN,"3316",,"0",DH7,5.76527977,103.0070038,1.35019,103.994003,"33832"
J8,"1508",RDN,"4013",SZB,"3408",,"0",DH7,5.76527977,103.0070038,3.130579948,101.5490036,"33833"
J9,"2993",ATZ,"5691",KWI,"2176",,"0","320",27.04649925,31.01199913,29.22660065,47.96889877,"33837"
JA,"132",BEG,"1739",SJJ,"1646",,"0",AT7,44.81840134,20.3090992,43.82460022,18.3314991,"33866"
JA,"132",BNX,"5794",SJJ,"1646",,"0",AT7,44.94139862,17.29750061,43.82460022,18.3314991,"33867"
JA,"132",BNX,"5794",ZRH,"1678",,"0",AT7,44.94139862,17.29750061,47.464699,8.54917,"33868"
JA,"132",CPH,"609",SJJ,"1646",,"0",AT7,55.61790085,12.65600014,43.82460022,18.3314991,"33869"
JB,"2731",YWH,"4106",CXH,"5500",,"0",S76,48.42498589,-123.3888674,49.29439926,-123.1110001,"33877"
JD,"6557",CGQ,"4380",FOC,"3385",,"0","320",43.99620056,125.6849976,25.93510056,119.663002,"33892"
JD,"6557",FOC,"3385",XUZ,"4149",,"0","319",25.93510056,119.663002,34.059056,117.555278,"33914"
JD,"6557",HAK,"4120",KWE,"3394",,"0","319",19.93490028,110.4589996,26.53849983,106.8010025,"33921"
JD,"6557",HAK,"4120",KWL,"3372",,"0","320",19.93490028,110.4589996,25.21809959,110.0390015,"33922"
JD,"6557",HAK,"4120",XIY,"3379",,"0",319 320,19.93490028,110.4589996,34.447102,108.751999,"33927"
JD,"6557",HET,"6345",CGO,"3375",,"0","320",40.851398,111.823997,34.5196991,113.8410034,"33929"
JD,"6557",HET,"6345",KHN,"3384",,"0","319",40.851398,111.823997,28.86499977,115.9000015,"33931"
JD,"6557",HET,"6345",YIE,"10941",,"0","319",40.851398,111.823997,47.3106,119.9117,"33934"
JD,"6557",HGH,"3386",DNH,"4308",,"0","320",30.22949982,120.4339981,40.16109848,94.80919647,"33940"
JD,"6557",HGH,"3386",JHG,"3381",,"0","319",30.22949982,120.4339981,21.97389984,100.7600021,"33942"
JD,"6557",HGH,"3386",TGO,"6348",,"0","319",30.22949982,120.4339981,43.556702,122.199997,"33950"
JD,"6557",HGH,"3386",YIH,"6361",,"0","320",30.22949982,120.4339981,30.55655,111.479988,"33952"
JD,"6557",KHN,"3384",SYX,"4030",,"0","320",28.86499977,115.9000015,18.30290031,109.4120026,"33963"
JD,"6557",KWE,"3394",YIH,"6361",,"0","320",26.53849983,106.8010025,30.55655,111.479988,"33970"
JD,"6557",KWL,"3372",LJG,"4033",,"0","319",25.21809959,110.0390015,26.68000031,100.2460022,"33974"
JD,"6557",KWL,"3372",TYN,"3369",,"0","320",25.21809959,110.0390015,37.74689865,112.6279984,"33977"
JD,"6557",LHW,"3378",NNG,"3373",,"0","319",36.51520157,103.6200027,22.60829926,108.1719971,"33980"
JD,"6557",LJG,"4033",SJW,"6347",,"0","319",26.68000031,100.2460022,38.28070068,114.6969986,"33991"
JD,"6557",LJG,"4033",TNA,"4108",,"0","319",26.68000031,100.2460022,36.85720062,117.2160034,"33992"
JD,"6557",PEK,"3364",ERL,"10160",,"0","319",40.08010101,116.5849991,43.4225,112.096667,"34003"
JD,"6557",SJW,"6347",CGQ,"4380",,"0","320",38.28070068,114.6969986,43.99620056,125.6849976,"34015"
JD,"6557",SJW,"6347",SYX,"4030",,"0","320",38.28070068,114.6969986,18.30290031,109.4120026,"34020"
JD,"6557",SYX,"4030",TSN,"3368",,"0","320",18.30290031,109.4120026,39.12440109,117.3460007,"34035"
JD,"6557",SYX,"4030",YIH,"6361",,"0","320",18.30290031,109.4120026,30.55655,111.479988,"34039"
JD,"6557",TXN,"6387",XIY,"3379",,"0","319",29.73329926,118.2559967,34.447102,108.751999,"34052"
JE,"3393",JNB,"813",ZNZ,"1186",,"0","738",-26.1392,28.246,-6.22202,39.224899,"34106"
JH,"13200",AOJ,"2340",NKM,"5997",,"0",E70,40.73469925,140.6909943,35.25500107,136.923996,"34110"
JH,"13200",GAJ,"2341",NKM,"5997",,"0",E70,38.41189957,140.3710022,35.25500107,136.923996,"34119"
JH,"13200",HNA,"2344",NKM,"5997",,"0",E70,39.42860031,141.1349945,35.25500107,136.923996,"34120"
JH,"13200",KCZ,"2332",NKM,"5997",,"0",E70,33.546101,133.669006,35.25500107,136.923996,"34121"
JH,"13200",KIJ,"4381",NKM,"5997",,"0",E70,37.95589828,139.1210022,35.25500107,136.923996,"34123"
JH,"13200",KMJ,"2312",NKM,"5997",,"0",E70,32.83729935,130.8549957,35.25500107,136.923996,"34124"
JH,"13200",MMJ,"2280",CTS,"2287",,"0",E70,36.16680145,137.9230042,42.77519989,141.6920013,"34126"
JH,"13200",MMJ,"2280",FUK,"2305",,"0",E70,36.16680145,137.9230042,33.58589935,130.451004,"34127"
JJ,"4867",AJU,"2522",SDU,"2612",,"0","319",-10.98400021,-37.07030106,-22.91049957,-43.1631012,"34139"
JJ,"4867",BEL,"2526",MIA,"3576",,"0","763",-1.37925005,-48.47629929,25.79319954,-80.29060364,"34152"
JJ,"4867",BSB,"2531",VIX,"2638",,"0","320",-15.86916733,-47.92083359,-20.258057,-40.286388,"34188"
JJ,"4867",CGH,"2618",BPS,"4209",,"0","320",-23.62611008,-46.65638733,-16.438601,-39.080898,"34196"
JJ,"4867",CGH,"2618",IGU,"2554",,"0",320 319,-23.62611008,-46.65638733,-25.60027885,-54.48500061,"34205"
JJ,"4867",CGH,"2618",IOS,"2569",,"0","319",-23.62611008,-46.65638733,-14.81599998,-39.03319931,"34206"
JJ,"4867",CGH,"2618",RAO,"2613",,"0",320 319,-23.62611008,-46.65638733,-21.13638878,-47.77666855,"34211"
JJ,"4867",CGH,"2618",SJP,"2619",,"0",320 319,-23.62611008,-46.65638733,-20.8166008,-49.40650177,"34213"
JJ,"4867",CWB,"2545",SSA,"2621",,"0","320",-25.5284996,-49.17580032,-12.9086113,-38.32249832,"34236"
JJ,"4867",FOR,"2559",MAO,"2551",,"0","320",-3.776279926,-38.5326004,-3.038609982,-60.04970169,"34250"
JJ,"4867",GIG,"2560",IGU,"2554",,"0","320",-22.80999947,-43.25055695,-25.60027885,-54.48500061,"34269"
JJ,"4867",GIG,"2560",MAO,"2551",,"0","320",-22.80999947,-43.25055695,-3.038609982,-60.04970169,"34272"
JJ,"4867",GIG,"2560",MCZ,"2590",,"0","320",-22.80999947,-43.25055695,-9.510809898,-35.79169846,"34273"
JJ,"4867",GIG,"2560",NAT,"2597",,"0","320",-22.80999947,-43.25055695,-5.768056,-35.376111,"34275"
JJ,"4867",GIG,"2560",SLZ,"2616",,"0","320",-22.80999947,-43.25055695,-2.58536005,-44.23410034,"34279"
JJ,"4867",GIG,"2560",VIX,"2638",,"0","320",-22.80999947,-43.25055695,-20.258057,-40.286388,"34282"
JJ,"4867",GRU,"2564",IGU,"2554",,"0",320 319,-23.43555641,-46.47305679,-25.60027885,-54.48500061,"34304"
JJ,"4867",GRU,"2564",JOI,"2576",,"0","319",-23.43555641,-46.47305679,-26.22450066,-48.79740143,"34307"
JJ,"4867",GRU,"2564",JPA,"2575",,"0","320",-23.43555641,-46.47305679,-7.145833015,-34.94861221,"34308"
JJ,"4867",GRU,"2564",LDB,"2581",,"0","320",-23.43555641,-46.47305679,-23.33359909,-51.13010025,"34309"
JJ,"4867",GRU,"2564",MXP,"1524",,"0","330",-23.43555641,-46.47305679,45.6306,8.72811,"34320"
JJ,"4867",GRU,"2564",ROS,"2440",,"0","320",-23.43555641,-46.47305679,-32.9036,-60.785,"34325"
JJ,"4867",SDU,"2612",IOS,"2569",,"0","319",-22.91049957,-43.1631012,-14.81599998,-39.03319931,"34432"
JJ,"4867",SJP,"2619",GRU,"2564",,"0",320 319,-20.8166008,-49.40650177,-23.43555641,-46.47305679,"34435"
JJ,"4867",SLZ,"2616",GRU,"2564",,"0","320",-2.58536005,-44.23410034,-23.43555641,-46.47305679,"34440"
JJ,"4867",SLZ,"2616",IMP,"2572",,"0",320 319,-2.58536005,-44.23410034,-5.53129,-47.459999,"34441"
JJ,"4867",THE,"2623",GRU,"2564",,"0","320",-5.059939861,-42.82350159,-23.43555641,-46.47305679,"34456"
JJ,"4867",VIX,"2638",GRU,"2564",,"0","320",-20.258057,-40.286388,-23.43555641,-46.47305679,"34464"
JL,"2987",AOJ,"2340",CTS,"2287",Y,"0",E70,40.73469925,140.6909943,42.77519989,141.6920013,"34468"
JL,"2987",AOJ,"2340",HND,"2359",,"0",73H,40.73469925,140.6909943,35.552299,139.779999,"34469"
JL,"2987",AOJ,"2340",ITM,"2334",Y,"0",E70,40.73469925,140.6909943,34.78549957,135.4380035,"34470"
JL,"2987",ASJ,"2316",HND,"2359",,"0",73H,28.43059921,129.7129974,35.552299,139.779999,"34471"
JL,"2987",ASJ,"2316",ITM,"2334",Y,"0",73H,28.43059921,129.7129974,34.78549957,135.4380035,"34472"
JL,"2987",CJU,"2370",KIX,"3992",Y,"0","739",33.51129913,126.4929962,34.4272995,135.2440033,"34494"
JL,"2987",CJU,"2370",NRT,"2279",Y,"0","739",33.51129913,126.4929962,35.76470184,140.3860016,"34495"
JL,"2987",CTS,"2287",HNA,"2344",Y,"0",E70 CRJ,42.77519989,141.6920013,39.42860031,141.1349945,"34504"
JL,"2987",FRA,"340",NRT,"2279",,"0","773",50.033333,8.570556,35.76470184,140.3860016,"34525"
JL,"2987",FUK,"2305",HNA,"2344",Y,"0",E70,33.58589935,130.451004,39.42860031,141.1349945,"34530"
JL,"2987",GAJ,"2341",HND,"2359",,"0",E70,38.41189957,140.3710022,35.552299,139.779999,"34540"
JL,"2987",GAJ,"2341",ITM,"2334",Y,"0",E70 CRJ,38.41189957,140.3710022,34.78549957,135.4380035,"34541"
JL,"2987",HKD,"2288",ITM,"2334",Y,"0",CRJ,41.77000046,140.8220062,34.78549957,135.4380035,"34556"
JL,"2987",HNA,"2344",ITM,"2334",Y,"0",E70 CRJ,39.42860031,141.1349945,34.78549957,135.4380035,"34567"
JL,"2987",HND,"2359",IZO,"2328",,"0",767 73H,35.552299,139.779999,35.41360092,132.8899994,"34584"
JL,"2987",HND,"2359",SGN,"3205",,"0","767",35.552299,139.779999,10.81879997,106.6520004,"34605"
JL,"2987",HND,"2359",SHM,"2284",,"0",E70,35.552299,139.779999,33.66220093,135.3639984,"34607"
JL,"2987",ICN,"3930",KIJ,"4381",Y,"0",73J,37.46910095,126.4509964,37.95589828,139.1210022,"34619"
JL,"2987",ICN,"3930",KMQ,"2322",Y,"0",73H,37.46910095,126.4509964,36.39459991,136.4069977,"34621"
JL,"2987",KOJ,"2307",ICN,"3930",Y,"0",73H 73J 739,31.80340004,130.7189941,37.46910095,126.4509964,"34689"
JL,"2987",MSJ,"2346",HND,"2359",,"0",73H E70,40.70320129,141.3679962,35.552299,139.779999,"34704"
JL,"2987",MSJ,"2346",ITM,"2334",Y,"0",E70,40.70320129,141.3679962,34.78549957,135.4380035,"34705"
JL,"2987",NGO,"3942",HND,"2359",,"0",773 73H,34.85839844,136.8049927,35.552299,139.779999,"34715"
JL,"2987",NGO,"3942",PUS,"2372",Y,"0","739",34.85839844,136.8049927,35.17950058,128.9380035,"34719"
JN,"2264",FCO,"1555",AHO,"1517",,"0","320",41.8002778,12.2388889,40.632099,8.29077,"34857"
JP,"83",AMS,"580",LJU,"1569",,"0",319 CR9,52.308601,4.76389,46.223701,14.4576,"34863"
JP,"83",FRA,"340",TIA,"1190",,"0","319",50.033333,8.570556,41.41469955,19.72060013,"34869"
JP,"83",LJU,"1569",PRG,"1587",,"0",CR2,46.223701,14.4576,50.1008,14.26,"34878"
JP,"83",LJU,"1569",PRN,"1742",,"0",CR9 CR2,46.223701,14.4576,42.5728,21.035801,"34879"
JP,"83",LJU,"1569",TIA,"1190",,"0",CR9 CR2,46.223701,14.4576,41.41469955,19.72060013,"34884"
JP,"83",SJJ,"1646",LJU,"1569",,"0",CR2,43.82460022,18.3314991,46.223701,14.4576,"34894"
JP,"83",SKP,"1737",LJU,"1569",,"0",CR2 CR9,41.961601,21.621401,46.223701,14.4576,"34895"
JQ,"3052",CNS,"3322",ADL,"3341",,"0","320",-16.88579941,145.7550049,-34.945,138.531006,"34945"
JQ,"3052",CNS,"3322",OOL,"3321",,"0","320",-16.88579941,145.7550049,-28.1644001,153.5050049,"34951"
JQ,"3052",CNS,"3322",PER,"3351",,"0","320",-16.88579941,145.7550049,-31.94029999,115.9670029,"34952"
JQ,"3052",HKT,"3179",MEL,"3339",,"0","788",8.1132,98.316902,-37.673302,144.843002,"34971"
JQ,"3052",HKT,"3179",SYD,"3361",,"0","788",8.1132,98.316902,-33.94609833,151.177002,"34972"
JQ,"3052",LOP,"8401",PER,"3351",,"0","320",-8.757322,116.276675,-31.94029999,115.9670029,"34980"
JQ,"3052",LST,"3337",BNE,"3320",,"0","320",-41.54529953,147.2140045,-27.38419914,153.1170044,"34981"
JQ,"3052",MEL,"3339",BNK,"4291",,"0","320",-37.673302,144.843002,-28.83390045,153.5619965,"34990"
JQ,"3052",MEL,"3339",NRT,"2279",,"0","332",-37.673302,144.843002,35.76470184,140.3860016,"35001"
JQ,"3052",MEL,"3339",TSV,"3330",,"0","321",-37.673302,144.843002,-19.25250053,146.7649994,"35007"
JQ,"3052",MEL,"3339",ZQN,"2030",,"0","320",-37.673302,144.843002,-45.02109909,168.7389984,"35008"
JQ,"3052",NTL,"4320",OOL,"3321",,"0","320",-32.79499817,151.8339996,-28.1644001,153.5050049,"35016"
JQ,"3052",SYD,"3361",AVV,"3332",,"0","320",-33.94609833,151.177002,-38.039398,144.468994,"35039"
JS,"998",FNJ,"3377",KUL,"3304",,"0",T20,39.224098,125.669998,2.745579958,101.7099991,"35066"
JS,"998",FNJ,"3377",SHE,"4144",,"0",T20,39.224098,125.669998,41.63980103,123.4830017,"35068"
JS,"998",FNJ,"3377",VVO,"2934",,"0",T20,39.224098,125.669998,43.39899826,132.147995,"35069"
JT,"3290",AMQ,"3256",FKQ,"3257",Y,"0",ATR,-3.710259914,128.0890045,-2.920190096,132.2669983,"35075"
JT,"3290",BDJ,"3908",BDO,"3896",,"0","738",-3.442359924,114.7630005,-6.900629997,107.5759964,"35082"
JT,"3290",BDJ,"3908",JOG,"3898",,"0","739",-3.442359924,114.7630005,-7.788179874,110.4319992,"35085"
JT,"3290",BDO,"3896",BTH,"3903",,"0","738",-6.900629997,107.5759964,1.121029973,104.1190033,"35090"
JT,"3290",BDO,"3896",JOG,"3898",Y,"0",ATR,-6.900629997,107.5759964,-7.788179874,110.4319992,"35092"
JT,"3290",BKS,"3288",BTH,"3903",Y,"0",ATR,-3.8637,102.338997,1.121029973,104.1190033,"35097"
JT,"3290",BMU,"3924",DPS,"3940",Y,"0",ATR,-8.539649963,118.6869965,-8.748169899,115.1669998,"35099"
JT,"3290",BPN,"3919",BTH,"3903",,"0","738",-1.268270016,116.8939972,1.121029973,104.1190033,"35102"
JT,"3290",BTH,"3903",DPS,"3940",,"0","739",1.121029973,104.1190033,-8.748169899,115.1669998,"35116"
JT,"3290",BTH,"3903",JOG,"3898",,"0","738",1.121029973,104.1190033,-7.788179874,110.4319992,"35117"
JT,"3290",CGK,"3275",BTJ,"3294",,"0","739",-6.12556982,106.6559982,5.522872024,95.42063713,"35135"
JT,"3290",KDI,"3890",CGK,"3275",,"0","738",-4.081610203,122.4179993,-6.12556982,106.6559982,"35201"
JT,"3290",KNG,"3258",AMQ,"3256",Y,"0",ATR,-3.644520044,133.6959991,-3.710259914,128.0890045,"35203"
JT,"3290",KNG,"3258",FKQ,"3257",Y,"0",ATR,-3.644520044,133.6959991,-2.920190096,132.2669983,"35204"
JT,"3290",KNG,"3258",NBX,"3242",Y,"0",ATR,-3.644520044,133.6959991,-3.36818,135.496002,"35205"
JT,"3290",KOE,"3916",DPS,"3940",,"0","739",-10.17160034,123.6709976,-8.748169899,115.1669998,"35206"
JT,"3290",KOE,"3916",ENE,"3914",Y,"0",ATR,-10.17160034,123.6709976,-8.849289894,121.6610031,"35207"
JT,"3290",LBJ,"3917",DPS,"3940",Y,"0",ATR,-8.48666,119.889,-8.748169899,115.1669998,"35212"
JT,"3290",LBJ,"3917",ENE,"3914",Y,"0",ATR,-8.48666,119.889,-8.849289894,121.6610031,"35213"
JT,"3290",LOP,"8401",CGK,"3275",,"0",739 738,-8.757322,116.276675,-6.12556982,106.6559982,"35214"
JT,"3290",LOP,"8401",DPS,"3940",Y,"0",ATR,-8.757322,116.276675,-8.748169899,115.1669998,"35215"
JT,"3290",LOP,"8401",JOG,"3898",,"0","738",-8.757322,116.276675,-7.788179874,110.4319992,"35216"
JT,"3290",MDC,"3250",BPN,"3919",,"0","738",1.54926002,124.9260025,-1.268270016,116.8939972,"35220"
JT,"3290",MDC,"3250",GTO,"3247",Y,"0",DH8,1.54926002,124.9260025,0.637118995,122.8499985,"35222"
JT,"3290",MDC,"3250",KAZ,"9888",Y,"0",ATR,1.54926002,124.9260025,1.185279965,127.8960037,"35223"
JT,"3290",MDC,"3250",MNA,"9889",Y,"0",ATR,1.54926002,124.9260025,4.00694,126.672997,"35224"
JT,"3290",MDC,"3250",NAH,"3886",Y,"0",DH8 ATR,1.54926002,124.9260025,3.683209896,125.5279999,"35225"
JT,"3290",MDC,"3250",SOQ,"3261",Y,"0",ATR,1.54926002,124.9260025,-0.894,131.287,"35226"
JT,"3290",MDC,"3250",UPG,"3240",,"0","739",1.54926002,124.9260025,-5.061629772,119.5540009,"35229"
JT,"3290",MKW,"3260",AMQ,"3256",Y,"0",ATR,-0.891833007,134.048996,-3.710259914,128.0890045,"35232"
JT,"3290",MKW,"3260",FKQ,"3257",Y,"0",ATR,-0.891833007,134.048996,-2.920190096,132.2669983,"35233"
JT,"3290",MLG,"3894",DPS,"3940",Y,"0",ATR,-7.926559925,112.7149963,-8.748169899,115.1669998,"35234"
JT,"3290",MOF,"3913",DPS,"3940",Y,"0",ATR,-8.640649796,122.2369995,-8.748169899,115.1669998,"35236"
JT,"3290",NBX,"3242",AMQ,"3256",Y,"0",ATR,-3.36818,135.496002,-3.710259914,128.0890045,"35239"
JT,"3290",NBX,"3242",DJJ,"3244",Y,"0",ATR,-3.36818,135.496002,-2.576950073,140.5160065,"35240"
JT,"3290",NTX,"6225",BTH,"3903",Y,"0",ATR,3.90871,108.388,1.121029973,104.1190033,"35242"
JT,"3290",PGK,"3905",BTH,"3903",Y,"0",ATR,-2.162199974,106.1389999,1.121029973,104.1190033,"35245"
JT,"3290",PGK,"3905",TJQ,"3904",Y,"0",ATR,-2.162199974,106.1389999,-2.74571991,107.7549973,"35247"
JT,"3290",PKY,"3911",CGK,"3275",,"0","739",-2.225130081,113.9430008,-6.12556982,106.6559982,"35252"
JT,"3290",PKY,"3911",SUB,"3928",,"0","739",-2.225130081,113.9430008,-7.379829884,112.7870026,"35253"
JT,"3290",PLM,"3289",TKG,"6223",,"0","739",-2.898250103,104.6999969,-5.240556,105.175556,"35256"
JT,"3290",PLW,"3249",CGK,"3275",,"0","738",-0.918542027,119.9100037,-6.12556982,106.6559982,"35258"
JT,"3290",PLW,"3249",SUB,"3928",,"0","738",-0.918542027,119.9100037,-7.379829884,112.7870026,"35259"
JT,"3290",PNK,"3284",BTH,"3903",,"0","738",-0.150711,109.4039993,1.121029973,104.1190033,"35261"
