column_0,src_aoi,dest_aoi,trips_total,devices_total,trips_2016Q1,trips_2016Q2,trips_2016Q3,trips_2016Q4,trips_2017Q1,trips_2017Q2,trips_2017Q3,trips_2017Q4,trips_2018Q1,trips_2018Q2,trips_2018Q3,trips_2018Q4,trips_2019Q1,trips_2019Q2,devices_2016Q1,devices_2016Q2,devices_2016Q3,devices_2016Q4,devices_2017Q1,devices_2017Q2,devices_2017Q3,devices_2017Q4,devices_2018Q1,devices_2018Q2,devices_2018Q3,devices_2018Q4,devices_2019Q1,devices_2019Q2,src_group,src_lat,src_lon,dest_group,dest_lat,dest_lon
2332,unnamed_farm_030,cargill_coaceral,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Farm,-10.612735534968204,-45.71874232708521,Cargill,-10.563250890430195,-45.656194044585526
2333,unnamed_farm_030,fazenda_alvorada,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.612735534968204,-45.71874232708521,Farm,-11.979299964407545,-46.02584222823693
2334,unnamed_farm_030,fazenda_barcelona_ouro_verde,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-11.594322195059112,-46.02040445153415
2335,unnamed_farm_030,fazenda_di_domenico,8,5,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-10.628831414498043,-45.740351684859725
2336,unnamed_farm_030,fazenda_di_domenico_2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-10.591976951619394,-45.76135292601092
2337,unnamed_farm_030,fazenda_santana,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-11.674450176414853,-45.72150118852054
2338,unnamed_farm_030,unnamed_farm_023,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-11.610576192347839,-45.84390306328809
2339,unnamed_farm_030,unnamed_farm_024,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-11.41739096681253,-45.821007277415816
2340,unnamed_farm_030,unnamed_farm_026,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-10.40434209755447,-45.516406637678415
2341,unnamed_farm_030,unnamed_farm_027,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-10.76148455855798,-45.66348972215333
2342,unnamed_farm_030,unnamed_farm_032,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-10.68042286742881,-45.65667363639099
2343,unnamed_farm_030,unnamed_farm_033,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Farm,-10.612735534968204,-45.71874232708521,Farm,-10.66650556301142,-45.788402932851305
2344,unnamed_farm_031,alz_coaceral,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-10.596444082073235,-45.68794099532225,ALZ,-10.56947881320294,-45.616555755055316
2345,unnamed_farm_031,cargill_coaceral,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Farm,-10.596444082073235,-45.68794099532225,Cargill,-10.563250890430195,-45.656194044585526
2346,unnamed_farm_031,fazenda_di_domenico,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.596444082073235,-45.68794099532225,Farm,-10.628831414498043,-45.740351684859725
2347,unnamed_farm_031,fazenda_di_domenico_2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Farm,-10.596444082073235,-45.68794099532225,Farm,-10.591976951619394,-45.76135292601092
2348,unnamed_farm_031,fazenda_vale_do_arrojado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.596444082073235,-45.68794099532225,Farm,-13.760098799273699,-46.01071416803567
2349,unnamed_farm_032,alz_coaceral,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.68042286742881,-45.65667363639099,ALZ,-10.56947881320294,-45.616555755055316
2350,unnamed_farm_032,bunge_coaceral,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Farm,-10.68042286742881,-45.65667363639099,Bunge,-10.557504018190185,-45.605890263759775
2351,unnamed_farm_032,bunge_silo_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.68042286742881,-45.65667363639099,Bunge,-11.569615400974012,-46.00380224780701
2352,unnamed_farm_032,fazenda_di_domenico,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.68042286742881,-45.65667363639099,Farm,-10.628831414498043,-45.740351684859725
2353,unnamed_farm_032,fazenda_di_domenico_2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Farm,-10.68042286742881,-45.65667363639099,Farm,-10.591976951619394,-45.76135292601092
2354,unnamed_farm_032,fazenda_sao_marcos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.68042286742881,-45.65667363639099,Farm,-11.016122384948938,-45.782670502155035
2355,unnamed_farm_032,unnamed_farm_027,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Farm,-10.68042286742881,-45.65667363639099,Farm,-10.76148455855798,-45.66348972215333
2356,unnamed_farm_032,unnamed_farm_030,3,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Farm,-10.68042286742881,-45.65667363639099,Farm,-10.612735534968204,-45.71874232708521
2357,unnamed_farm_032,unnamed_farm_038,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.68042286742881,-45.65667363639099,Farm,-10.351746120276674,-45.55939811480252
2358,unnamed_farm_032,unnamed_farm_039,4,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Farm,-10.68042286742881,-45.65667363639099,Farm,-10.333574850067338,-45.685897791654355
2359,unnamed_farm_032,unnamed_farm_040,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-10.68042286742881,-45.65667363639099,Farm,-10.295526656351193,-45.75698668418272
2360,unnamed_farm_032,unnamed_farm_053,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Farm,-10.68042286742881,-45.65667363639099,Farm,-10.562056035487178,-45.501538315678395
2361,unnamed_farm_033,fazenda_di_domenico,6,4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.628831414498043,-45.740351684859725
2362,unnamed_farm_033,unnamed_farm_023,17,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,Farm,-10.66650556301142,-45.788402932851305,Farm,-11.610576192347839,-45.84390306328809
2363,unnamed_farm_033,unnamed_farm_024,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Farm,-10.66650556301142,-45.788402932851305,Farm,-11.41739096681253,-45.821007277415816
2364,unnamed_farm_033,unnamed_farm_026,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.40434209755447,-45.516406637678415
2365,unnamed_farm_033,unnamed_farm_027,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.76148455855798,-45.66348972215333
2366,unnamed_farm_033,unnamed_farm_028,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.753408725292214,-45.68468303108442
2367,unnamed_farm_033,unnamed_farm_030,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.612735534968204,-45.71874232708521
2368,unnamed_farm_033,unnamed_farm_032,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.68042286742881,-45.65667363639099
2369,unnamed_farm_033,unnamed_farm_035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.53744024641651,-45.602254021013394
2370,unnamed_farm_033,unnamed_farm_040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.295526656351193,-45.75698668418272
2371,unnamed_farm_033,unnamed_farm_053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.66650556301142,-45.788402932851305,Farm,-10.562056035487178,-45.501538315678395
2372,unnamed_farm_034,alz_coaceral,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.736001458598363,-45.7963079322169,ALZ,-10.56947881320294,-45.616555755055316
2373,unnamed_farm_034,bunge_coaceral,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.736001458598363,-45.7963079322169,Bunge,-10.557504018190185,-45.605890263759775
2374,unnamed_farm_034,cargill_coaceral,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.736001458598363,-45.7963079322169,Cargill,-10.563250890430195,-45.656194044585526
2375,unnamed_farm_034,fazenda_celeiro_jaborandi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-10.736001458598363,-45.7963079322169,Farm,-14.375531499328503,-45.54636364017829
2376,unnamed_farm_034,unnamed_farm_029,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.736001458598363,-45.7963079322169,Farm,-10.73352105522914,-45.708157897226236
2377,unnamed_farm_035,alz_coaceral,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-10.53744024641651,-45.602254021013394,ALZ,-10.56947881320294,-45.616555755055316
2378,unnamed_farm_035,bunge_coaceral,10,4,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,1,0,0,0,2,1,Farm,-10.53744024641651,-45.602254021013394,Bunge,-10.557504018190185,-45.605890263759775
2379,unnamed_farm_035,bunge_garganta,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Farm,-10.53744024641651,-45.602254021013394,Bunge,-11.01867014738195,-46.27272260439458
2380,unnamed_farm_035,bunge_silo_ouro_verde,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Farm,-10.53744024641651,-45.602254021013394,Bunge,-11.569615400974012,-46.00380224780701
2381,unnamed_farm_035,cargill_coaceral,4,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,Farm,-10.53744024641651,-45.602254021013394,Cargill,-10.563250890430195,-45.656194044585526
2382,unnamed_farm_035,cargill_estrondo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.53744024641651,-45.602254021013394,Cargill,-11.499290775797174,-46.30263780993221
2383,unnamed_farm_035,fazenda_di_domenico,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.53744024641651,-45.602254021013394,Farm,-10.628831414498043,-45.740351684859725
2384,unnamed_farm_035,fazenda_di_domenico_2,13,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Farm,-10.53744024641651,-45.602254021013394,Farm,-10.591976951619394,-45.76135292601092
2385,unnamed_farm_035,port_cotegipe,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Farm,-10.53744024641651,-45.602254021013394,Port,-12.789990064463964,-38.475345685344294
2386,unnamed_farm_035,unnamed_farm_010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.53744024641651,-45.602254021013394,Farm,-11.39114598485511,-45.44393348055084
2387,unnamed_farm_035,unnamed_farm_029,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Farm,-10.53744024641651,-45.602254021013394,Farm,-10.73352105522914,-45.708157897226236
2388,unnamed_farm_035,unnamed_farm_037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.53744024641651,-45.602254021013394,Farm,-10.683240938757157,-45.38262233595316
2389,unnamed_farm_035,unnamed_farm_053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.53744024641651,-45.602254021013394,Farm,-10.562056035487178,-45.501538315678395
2390,unnamed_farm_036,unnamed_farm_035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.615809101726105,-45.47604321023645,Farm,-10.53744024641651,-45.602254021013394
2391,unnamed_farm_036,unnamed_farm_053,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Farm,-10.615809101726105,-45.47604321023645,Farm,-10.562056035487178,-45.501538315678395
2392,unnamed_farm_037,mauricea_alimentos_lem_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.683240938757157,-45.38262233595316,Processor,-12.104129469207423,-45.873340857532334
2393,unnamed_farm_037,slc_fazenda_parceiro,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.683240938757157,-45.38262233595316,SLC Agricola,-10.561974167758288,-45.4494391064967
2394,unnamed_farm_037,unnamed_farm_029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.683240938757157,-45.38262233595316,Farm,-10.73352105522914,-45.708157897226236
2395,unnamed_farm_037,unnamed_farm_036,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Farm,-10.683240938757157,-45.38262233595316,Farm,-10.615809101726105,-45.47604321023645
2396,unnamed_farm_037,unnamed_farm_040,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.683240938757157,-45.38262233595316,Farm,-10.295526656351193,-45.75698668418272
2397,unnamed_farm_038,bunge_coaceral,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Farm,-10.351746120276674,-45.55939811480252,Bunge,-10.557504018190185,-45.605890263759775
2398,unnamed_farm_038,bunge_lem,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,Farm,-10.351746120276674,-45.55939811480252,Bunge,-12.092048017480773,-45.81771347563055
2399,unnamed_farm_038,bunge_urucui,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Farm,-10.351746120276674,-45.55939811480252,Bunge,-7.378023049567718,-44.3946800982902
2400,unnamed_farm_038,cibrafertil_candeias,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Farm,-10.351746120276674,-45.55939811480252,Fertiliser/Seed,-12.7546159732363,-38.4763253329184
2401,unnamed_farm_038,fazenda_dom_laurindo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.351746120276674,-45.55939811480252,Farm,-12.086187441300767,-45.83708768308542
2402,unnamed_farm_038,grupo_corringa_lem,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-10.351746120276674,-45.55939811480252,Processor,-12.10004951330251,-45.870416286786245
2403,unnamed_farm_038,port_cotegipe,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Farm,-10.351746120276674,-45.55939811480252,Port,-12.789990064463964,-38.475345685344294
2404,unnamed_farm_038,slc_fazenda_parceiro,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.351746120276674,-45.55939811480252,SLC Agricola,-10.561974167758288,-45.4494391064967
2405,unnamed_farm_038,unnamed_farm_030,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.351746120276674,-45.55939811480252,Farm,-10.612735534968204,-45.71874232708521
2406,unnamed_farm_038,unnamed_farm_032,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-10.351746120276674,-45.55939811480252,Farm,-10.68042286742881,-45.65667363639099
2407,unnamed_farm_038,unnamed_farm_035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.351746120276674,-45.55939811480252,Farm,-10.53744024641651,-45.602254021013394
2408,unnamed_farm_038,unnamed_farm_053,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-10.351746120276674,-45.55939811480252,Farm,-10.562056035487178,-45.501538315678395
2409,unnamed_farm_039,alz_coaceral,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-10.333574850067338,-45.685897791654355,ALZ,-10.56947881320294,-45.616555755055316
2410,unnamed_farm_039,bunge_coaceral,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-10.333574850067338,-45.685897791654355,Bunge,-10.557504018190185,-45.605890263759775
2411,unnamed_farm_039,unnamed_farm_026,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Farm,-10.333574850067338,-45.685897791654355,Farm,-10.40434209755447,-45.516406637678415
2412,unnamed_farm_039,unnamed_farm_032,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-10.333574850067338,-45.685897791654355,Farm,-10.68042286742881,-45.65667363639099
2413,unnamed_farm_039,unnamed_farm_040,4,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Farm,-10.333574850067338,-45.685897791654355,Farm,-10.295526656351193,-45.75698668418272
2414,unnamed_farm_039,unnamed_farm_053,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.333574850067338,-45.685897791654355,Farm,-10.562056035487178,-45.501538315678395
2415,unnamed_farm_040,unnamed_farm_026,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.295526656351193,-45.75698668418272,Farm,-10.40434209755447,-45.516406637678415
2416,unnamed_farm_040,unnamed_farm_027,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Farm,-10.295526656351193,-45.75698668418272,Farm,-10.76148455855798,-45.66348972215333
2417,unnamed_farm_040,unnamed_farm_030,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Farm,-10.295526656351193,-45.75698668418272,Farm,-10.612735534968204,-45.71874232708521
2418,unnamed_farm_040,unnamed_farm_032,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-10.295526656351193,-45.75698668418272,Farm,-10.68042286742881,-45.65667363639099
2419,unnamed_farm_040,unnamed_farm_038,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-10.295526656351193,-45.75698668418272,Farm,-10.351746120276674,-45.55939811480252
2420,unnamed_farm_040,unnamed_farm_039,3,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Farm,-10.295526656351193,-45.75698668418272,Farm,-10.333574850067338,-45.685897791654355
2421,unnamed_farm_041,bunge_urucui,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Farm,-7.979450727959575,-44.56683872018976,Bunge,-7.378023049567718,-44.3946800982902
2422,unnamed_farm_041,fazenda_laranjeiras,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-7.979450727959575,-44.56683872018976,Farm,-8.70609884977054,-44.56802351496186
2423,unnamed_farm_042,bunge_silo_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-10.303890561159909,-45.79920567280835,Bunge,-11.569615400974012,-46.00380224780701
2424,unnamed_farm_042,fazenda_barcelona_ouro_verde,5,4,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,Farm,-10.303890561159909,-45.79920567280835,Farm,-11.594322195059112,-46.02040445153415
2425,unnamed_farm_042,unnamed_farm_003,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Farm,-10.303890561159909,-45.79920567280835,Farm,-9.279650322893781,-44.98758500860725
2426,unnamed_farm_042,unnamed_farm_053,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.303890561159909,-45.79920567280835,Farm,-10.562056035487178,-45.501538315678395
2427,unnamed_farm_043,alz_portochuelo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-12.978664043839407,-57.4013772421184,ALZ,-8.620104397154687,-63.79741834363532
2428,unnamed_farm_043,fazenda_wilson_rotta,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-12.978664043839407,-57.4013772421184,Farm,-13.63389118740599,-58.73403262803201
2429,unnamed_farm_044,alz_portochuelo,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Farm,-13.61650619494794,-57.90089347152706,ALZ,-8.620104397154687,-63.79741834363532
2430,unnamed_farm_044,bunge_campos_de_julio,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Farm,-13.61650619494794,-57.90089347152706,Bunge,-13.706043376133678,-59.262941148890235
2431,unnamed_farm_044,port_bunge_terfron,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-13.61650619494794,-57.90089347152706,Port,-1.504274365426647,-48.723894087389375
2432,unnamed_farm_044,unnamed_farm_043,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-13.61650619494794,-57.90089347152706,Farm,-12.978664043839407,-57.4013772421184
2433,unnamed_farm_045,alz_portochuelo,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-14.016686870756565,-57.47774057679084,ALZ,-8.620104397154687,-63.79741834363532
2434,unnamed_farm_045,fazenda_falavinha,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-14.016686870756565,-57.47774057679084,Farm,-14.199156062634197,-57.47372072476283
2435,unnamed_farm_045,port_hbsa_miritituba,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-14.016686870756565,-57.47774057679084,Port,-4.273879931225683,-55.94449642078329
2436,unnamed_farm_046,vli_palmeirante_1,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-8.19761182622934,-48.126517728347935,Rail,-8.083828346134046,-48.232423337422475
2437,unnamed_farm_047,bunge_luziana,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Farm,-15.854946129848773,-46.78375561140868,Bunge,-16.123800508168877,-47.9605291390967
2438,unnamed_farm_047,bunge_roda_velha,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-15.854946129848773,-46.78375561140868,Bunge,-12.764255981000648,-45.94349369011793
