airline,airline_id,src,src_id,dst,dst_id,stops,equipment,lon_f,lat_f,lon_t,lat_t
UN,"5067",VKO,"2988",FCO,"1555","0",738 763,"37.261501","55.591499","12.238889","41.800278"
UN,"5067",VKO,"2988",FRA,"340","0",738 73G,"37.261501","55.591499","8.570556","50.033333"
UN,"5067",VKO,"2988",GUW,"4357","0",73G,"37.261501","55.591499","51.8214","47.121899"
UN,"5067",VKO,"2988",HER,"1452","0",738 777,"37.261501","55.591499","25.1803","35.339699"
UN,"5067",VKO,"2988",HKT,"3179","0",74E,"37.261501","55.591499","98.316902","8.1132"
UN,"5067",VKO,"2988",HRG,"1130","0","738","37.261501","55.591499","33.7994","27.178301"
UN,"5067",VKO,"2988",IEV,"2944","0",73G,"37.261501","55.591499","30.45194","50.40194"
UN,"5067",VKO,"2988",IKT,"2937","0","738","37.261501","55.591499","104.389","52.268002"
UN,"5067",VKO,"2988",IST,"1701","0",73G 738,"37.261501","55.591499","28.8146","40.976898"
UN,"5067",VKO,"2988",JFK,"3797","0","777","37.261501","55.591499","-73.7789","40.639801"
UN,"5067",VKO,"2988",KJA,"4374","0","738","37.261501","55.591499","92.493301","56.172901"
UN,"5067",VKO,"2988",KRR,"2960","0",73G,"37.261501","55.591499","39.170502","45.034698"
UN,"5067",VKO,"2988",KSN,"6088","0",73G,"37.261501","55.591499","63.550301","53.206902"
UN,"5067",VKO,"2988",KUF,"2993","0","738","37.261501","55.591499","50.164299","53.504902"
UN,"5067",YYZ,"193",VKO,"2988","0","777","-79.6306","43.6772","37.261501","55.591499"
UP,"1403",CRI,"5859",AXP,"1932","0",DH8,"-74.182404","22.7456","-73.970901","22.441799"
UP,"1403",FPO,"1948",BHM,"3811","0","734","-78.695602","26.558701","-86.753502","33.562901"
UP,"1403",FPO,"1948",BWI,"3849","0","734","-78.695602","26.558701","-76.668297","39.1754"
UP,"1403",FPO,"1948",CMH,"3759","0","734","-78.695602","26.558701","-82.891899","39.998001"
UP,"1403",FPO,"1948",EWR,"3494","0","734","-78.695602","26.558701","-74.168701","40.692501"
UP,"1403",FPO,"1948",NAS,"1953","0",DH8,"-78.695602","26.558701","-77.466202","25.039"
UP,"1403",FPO,"1948",RIC,"3608","0","734","-78.695602","26.558701","-77.319702","37.505199"
UP,"1403",GGT,"1941",NAS,"1953","0",DH8,"-75.877998","23.562599","-77.466202","25.039"
UP,"1403",GHB,"1944",NAS,"1953","0",DH8,"-76.331001","25.2847","-77.466202","25.039"
UP,"1403",IGA,"1949",MYG,"1952","0",DH8,"-73.666901","20.975","-73.013494","22.379499"
UP,"1403",IGA,"1949",NAS,"1953","0",DH8,"-73.666901","20.975","-77.466202","25.039"
UP,"1403",LGI,"1950",NAS,"1953","0",DH8,"-75.093597","23.179001","-77.466202","25.039"
UP,"1403",MHH,"1930",NAS,"1953","0",DH8,"-77.083503","26.5114","-77.466202","25.039"
UP,"1403",MYG,"1952",NAS,"1953","0",DH8,"-73.013494","22.379499","-77.466202","25.039"
UP,"1403",NAS,"1953",AXP,"1932","0",DH8,"-77.466202","25.039","-73.970901","22.441799"
UP,"1403",NAS,"1953",CRI,"5859","0",DH8,"-77.466202","25.039","-74.182404","22.7456"
UP,"1403",NAS,"1953",ELH,"1943","0",DH8,"-77.466202","25.039","-76.683502","25.474899"
UP,"1403",PBI,"3722",NAS,"1953","0",DH8,"-80.095596","26.683201","-77.466202","25.039"
UP,"1403",RSD,"1946",NAS,"1953","0",DH8,"-76.176882","24.895079","-77.466202","25.039"
UP,"1403",SKB,"2891",NAS,"1953","0","737","-62.7187","17.311199","-77.466202","25.039"
UP,"1403",SML,"1951",NAS,"1953","0",BE9,"-75.268621","23.582317","-77.466202","25.039"
UP,"1403",ZSA,"1956",NAS,"1953","0",DH8,"-74.524002","24.063299","-77.466202","25.039"
UR,"15814",KUF,"2993",GOJ,"4274","0",AT7,"50.164299","53.504902","43.784","56.230099"
UR,"15814",NJC,"2972",HMA,"6138","0",AT7,"76.483597","60.949299","69.086098","61.0285"
UR,"15814",NJC,"2972",TJM,"4111","0",AT7,"76.483597","60.949299","65.324303","57.189602"
UR,"15814",NNM,"4371",KVX,"6142","0",AN4,"53.121899","67.639999","49.348301","58.5033"
UR,"15814",NNM,"4371",SCW,"2989","0",AN4,"53.121899","67.639999","50.8451","61.646999"
UR,"15814",NYA,"6139",EYK,"8428","0",AT7,"65.614998","62.110001","66.698601","63.686901"
UR,"15814",NYA,"6139",TJM,"4111","0",AT7,"65.614998","62.110001","65.324303","57.189602"
UR,"15814",OMS,"2958",HMA,"6138","0",AT7,"73.310501","54.966999","69.086098","61.0285"
UR,"15814",OVB,"4078",HMA,"6138","0",AT7,"82.650703","55.0126","69.086098","61.0285"
UR,"15814",OVB,"4078",NJC,"2972","0",AT7,"82.650703","55.0126","76.483597","60.949299"
UR,"15814",OVB,"4078",NUX,"4364","0",AT7,"82.650703","55.0126","76.520302","66.069397"
UR,"15814",OVB,"4078",SGC,"2974","0",AT7,"82.650703","55.0126","73.401802","61.3437"
UR,"15814",OVS,"6140",EYK,"8428","0",AT7,"63.601913","61.326622","66.698601","63.686901"
UR,"15814",OVS,"6140",TJM,"4111","0",AT7,"63.601913","61.326622","65.324303","57.189602"
UR,"15814",SCW,"2989",UCT,"4368","0",AN4,"50.8451","61.646999","53.804699","63.566898"
UR,"15814",SCW,"2989",VKT,"6159","0",AN4,"50.8451","61.646999","63.993099","67.488602"
UR,"15814",SGC,"2974",TJM,"4111","0",AT7,"73.401802","61.3437","65.324303","57.189602"
UR,"15814",SGC,"2974",UFA,"2992","0",AT7,"73.401802","61.3437","55.874401","54.557499"
UR,"15814",SVX,"2975",EYK,"8428","0",AT7,"60.8027","56.743099","66.698601","63.686901"
UR,"15814",SVX,"2975",GOJ,"4274","0",AT7,"60.8027","56.743099","43.784","56.230099"
UR,"15814",SVX,"2975",HMA,"6138","0",AT7,"60.8027","56.743099","69.086098","61.0285"
UR,"15814",SVX,"2975",SGC,"2974","0",AT7,"60.8027","56.743099","73.401802","61.3437"
UR,"15814",TBW,"6466",VKO,"2988","0",AT7,"41.4828","52.806099","37.261501","55.591499"
UR,"15814",TJM,"4111",HMA,"6138","0",AT7,"65.324303","57.189602","69.086098","61.0285"
UR,"15814",UFA,"2992",KZN,"2990","0",AT7,"55.874401","54.557499","49.278702","55.606201"
UR,"15814",UFA,"2992",TJM,"4111","0",AT7,"55.874401","54.557499","65.324303","57.189602"
UR,"15814",URJ,"4377",HMA,"6138","0",AT7,"64.826698","60.103298","69.086098","61.0285"
UR,"15814",URJ,"4377",TJM,"4111","0",AT7,"64.826698","60.103298","65.324303","57.189602"
UR,"15814",URS,"6157",VKO,"2988","0",AT7,"36.295601","51.750599","37.261501","55.591499"
UR,"15814",USK,"4369",UCT,"4368","0",AN4,"57.367199","66.0047","53.804699","63.566898"
UR,"15814",VKO,"2988",GOJ,"4274","0",AT7,"37.261501","55.591499","43.784","56.230099"
UR,"15814",VKO,"2988",KVX,"6142","0",AT7,"37.261501","55.591499","49.348301","58.5033"
UR,"15814",VKO,"2988",VOZ,"2987","0",AT7,"37.261501","55.591499","39.229599","51.814201"
UR,"15814",VNO,"3959",VKO,"2988","0",AT7,"25.285801","54.634102","37.261501","55.591499"
US,"5265",BIO,"1216",LIS,"1638","0",ER4 100,"-2.91061","43.301102","-9.13592","38.7813"
US,"5265",DKR,"1084",JNB,"813","0","343","-17.4902","14.7397","28.246","-26.1392"
US,"5265",DOH,"11051",LHR,"507","0",333 332,"51.608056","25.273056","-0.461941","51.4706"
US,"5265",DOH,"11051",MAN,"478","0",333 332,"51.608056","25.273056","-2.27495","53.353699"
US,"5265",DOH,"11051",MUC,"346","0","788","51.608056","25.273056","11.7861","48.353802"
US,"5265",EWR,"3494",LIS,"1638","0",343 332,"-74.168701","40.692501","-9.13592","38.7813"
US,"5265",EWR,"3494",OPO,"1636","0","332","-74.168701","40.692501","-8.68139","41.2481"
US,"5265",FAO,"1626",LIS,"1638","0","319","-7.96591","37.0144","-9.13592","38.7813"
US,"5265",FNC,"4091",LIS,"1638","0",319 320,"-16.7745","32.697899","-9.13592","38.7813"
US,"5265",FRA,"340",JNB,"813","0","346","8.570556","50.033333","28.246","-26.1392"
US,"5265",IAD,"3714",DKR,"1084","0","343","-77.455803","38.9445","-17.4902","14.7397"
US,"5265",IAD,"3714",IST,"1701","0","330","-77.455803","38.9445","28.8146","40.976898"
US,"5265",IAH,"3550",IST,"1701","0",77W,"-95.3414","29.9844","28.8146","40.976898"
US,"5265",IST,"1701",FRA,"340","0",330 321 320 343 332,"28.8146","40.976898","8.570556","50.033333"
US,"5265",IST,"1701",JFK,"3797","0",330 77W,"28.8146","40.976898","-73.7789","40.639801"
US,"5265",IST,"1701",LAX,"3484","0",77W,"28.8146","40.976898","-118.407997","33.942501"
US,"5265",IST,"1701",MUC,"346","0",321 320 738,"28.8146","40.976898","11.7861","48.353802"
US,"5265",IST,"1701",ORD,"3830","0","330","28.8146","40.976898","-87.9048","41.9786"
US,"5265",JNB,"813",MUC,"346","0",346 343 332,"28.246","-26.1392","11.7861","48.353802"
US,"5265",LAX,"3484",AKL,"2006","0",773 772,"-118.407997","33.942501","174.792007","-37.008099"
US,"5265",LIS,"1638",OPO,"1636","0",ER4 100 319,"-9.13592","38.7813","-8.68139","41.2481"
US,"5265",MUC,"346",LIS,"1638","0","320","11.7861","48.353802","-9.13592","38.7813"
US,"5265",NCE,"1354",LIS,"1638","0",ER4 100,"7.21587","43.658401","-9.13592","38.7813"
US,"5265",RAR,"1959",AKL,"2006","0",763 320 772,"-159.806","-21.2027","174.792007","-37.008099"
US,"5265",RAR,"1959",LAX,"3484","0","763","-159.806","-21.2027","-118.407997","33.942501"
US,"5265",SFO,"3469",AKL,"2006","0",772 744,"-122.375","37.618999","174.792007","-37.008099"
US,"5265",SIN,"3316",AMS,"580","0",77W 772,"103.994003","1.35019","4.76389","52.308601"
US,"5265",SIN,"3316",FRA,"340","0","388","103.994003","1.35019","8.570556","50.033333"
US,"5265",SIN,"3316",ZRH,"1678","0","388","103.994003","1.35019","8.54917","47.464699"
US,"5265",SVQ,"1253",LIS,"1638","0",BEH,"-5.89311","37.417999","-9.13592","38.7813"
US,"5265",VLC,"1246",LIS,"1638","0",ER4 100,"-0.481625","39.4893","-9.13592","38.7813"
US,"5265",ZRH,"1678",IST,"1701","0","320","8.54917","47.464699","28.8146","40.976898"
UU,"1191",MAA,"3144",BKK,"3885","0","738","80.169296","12.990005","100.747002","13.6811"
UU,"1191",MAA,"3144",RUN,"916","0","738","80.169296","12.990005","55.5103","-20.8871"
UU,"1191",NOS,"930",RUN,"916","0","738","48.3148","-13.3121","55.5103","-20.8871"
UU,"1191",RUN,"916",CDG,"1382","0",77W 77L,"55.5103","-20.8871","2.55","49.012798"
UU,"1191",RUN,"916",DZA,"915","0",738 77L,"55.5103","-20.8871","45.281101","-12.8047"
UU,"1191",RUN,"916",HAH,"912","0","738","55.5103","-20.8871","43.2719","-11.5337"
UU,"1191",RUN,"916",JNB,"813","0","738","55.5103","-20.8871","28.246","-26.1392"
UU,"1191",RUN,"916",TNR,"918","0",738 AT7,"55.5103","-20.8871","47.478802","-18.7969"
UU,"1191",TMM,"921",RUN,"916","0",AT7,"49.392502","-18.109501","55.5103","-20.8871"
UX,"90",ALC,"1212",TFS,"1056","0","738","-0.558156","38.2822","-16.5725","28.0445"
UX,"90",AMS,"580",MAD,"1229","0","738","4.76389","52.308601","-3.56264","40.471926"
UX,"90",BCN,"1218",BJZ,"1219","0",ATR,"2.07846","41.2971","-6.82133","38.8913"
UX,"90",BCN,"1218",SVO,"2985","0",32S,"2.07846","41.2971","37.4146","55.972599"
UX,"90",BJZ,"1219",MAD,"1229","0",ATR,"-6.82133","38.8913","-3.56264","40.471926"
UX,"90",MAD,"1229",JED,"2072","0","320","-3.56264","40.471926","39.156502","21.6796"
UX,"90",MAD,"1229",LGW,"502","0","738","-3.56264","40.471926","-0.190278","51.148102"
UX,"90",MAD,"1229",LRM,"1759","0","333","-3.56264","40.471926","-68.911797","18.450701"
UX,"90",MAD,"1229",MVD,"2816","0","332","-3.56264","40.471926","-56.0308","-34.838402"
UX,"90",MAD,"1229",OTP,"1657","0","737","-3.56264","40.471926","26.085","44.571111"
UX,"90",MAD,"1229",SDQ,"1762","0","332","-3.56264","40.471926","-69.6689","18.429701"
UX,"90",MAD,"1229",SSA,"2621","0","332","-3.56264","40.471926","-38.322498","-12.908611"
UX,"90",MAD,"1229",SVO,"2985","0",32S,"-3.56264","40.471926","37.4146","55.972599"
UX,"90",MAD,"1229",VVI,"2771","0","332","-3.56264","40.471926","-63.135399","-17.6448"
UX,"90",OVD,"1214",ACE,"1055","0","332","-6.03462","43.563599","-13.6052","28.945499"
UX,"90",OVD,"1214",TFS,"1056","0","738","-6.03462","43.563599","-16.5725","28.0445"
UX,"90",PMI,"3998",ZAZ,"1252","0",E90,"2.73881","39.551701","-1.04155","41.666199"
UX,"90",RUH,"2082",JED,"2072","0","320","46.698799","24.9576","39.156502","21.6796"
UX,"90",SCQ,"1243",IBZ,"1225","0","738","-8.41514","42.896301","1.37312","38.872898"
UX,"90",SCQ,"1243",TFS,"1056","0","738","-8.41514","42.896301","-16.5725","28.0445"
UX,"90",SSA,"2621",SCL,"2650","0","332","-38.322498","-12.908611","-70.785797","-33.393002"
UX,"90",SVO,"2985",AGP,"1230","0",32S,"37.4146","55.972599","-4.49911","36.6749"
UX,"90",VLL,"1247",PMI,"3998","0","738","-4.85194","41.7061","2.73881","39.551701"
UY,"1611",TBS,"3973",BGW,"4130","0",M83,"44.9547","41.669201","44.2346","33.262501"
UY,"1611",TBS,"3973",EBL,"3989","0",M83,"44.9547","41.669201","43.9632","36.237598"
V0,"1886",CCS,"2851",CUM,"2835","0",E90,"-66.991222","10.601194","-64.13047","10.450333"
V0,"1886",CCS,"2851",CZE,"2833","0",E90,"-66.991222","10.601194","-69.680901","11.414944"
V0,"1886",CCS,"2851",LFR,"2846","0",CRJ,"-66.991222","10.601194","-72.271027","8.239167"
V0,"1886",CCS,"2851",LSP,"2844","0",E90,"-66.991222","10.601194","-70.151497","11.780775"
V0,"1886",MUN,"2852",PMV,"2850","0",E90,"-63.1474","9.75453","-63.966599","10.912603"
V0,"1886",PBL,"2854",MAR,"2848","0",E90,"-68.072998","10.4805","-71.727859","10.558208"
V0,"1886",PBL,"2854",PMV,"2850","0",E90,"-68.072998","10.4805","-63.966599","10.912603"
V0,"1886",PMV,"2850",BRM,"2824","0",E90,"-63.966599","10.912603","-69.35862","10.042747"
V0,"1886",PMV,"2850",GND,"2882","0",E90,"-63.966599","10.912603","-61.786201","12.0042"
V0,"1886",PMV,"2850",MAO,"2551","0",E90,"-63.966599","10.912603","-60.049702","-3.03861"
V0,"1886",PMV,"2850",MAR,"2848","0",E90,"-63.966599","10.912603","-71.727859","10.558208"
V0,"1886",PMV,"2850",STD,"2861","0",E90,"-63.966599","10.912603","-72.035103","7.56538"
V0,"1886",PMV,"2850",VIG,"6072","0",E90,"-63.966599","10.912603","-71.672668","8.624139"
V0,"1886",POS,"2902",PMV,"2850","0",E90,"-61.3372","10.5954","-63.966599","10.912603"
V0,"1886",PYH,"2853",CCS,"2851","0",E90,"-67.606102","5.61999","-66.991222","10.601194"
V0,"1886",PZO,"2856",CAJ,"2830","0","320","-62.760399","8.28853","-62.854431","6.231989"
V0,"1886",PZO,"2856",GEO,"4304","0",E90,"-62.760399","8.28853","-58.254101","6.49855"
V0,"1886",PZO,"2856",PMV,"2850","0",E90,"-62.760399","8.28853","-63.966599","10.912603"
V0,"1886",PZO,"2856",SNV,"2860","0",CRJ,"-62.760399","8.28853","-61.150002","4.555"
V0,"1886",SOM,"2864",CCS,"2851","0",ATR E90,"-64.151085","8.945147","-66.991222","10.601194"
V0,"1886",STD,"2861",CCS,"2851","0",E90,"-72.035103","7.56538","-66.991222","10.601194"
V0,"1886",SVZ,"2858",CCS,"2851","0",CRJ,"-72.439697","7.84083","-66.991222","10.601194"
V0,"1886",VIG,"6072",CCS,"2851","0",E90,"-71.672668","8.624139","-66.991222","10.601194"
V3,"1669",LUZ,"8832",FCO,"1555","0","100","22.713611","51.240278","12.238889","41.800278"
V7,"20577",BES,"1403",AJA,"1324","0","717","-4.41854","48.447899","8.80292","41.923599"
V7,"20577",BIA,"1321",BES,"1403","0","717","9.48373","42.5527","-4.41854","48.447899"
V7,"20577",BOD,"1264",AGP,"1230","0","717","-0.715556","44.8283","-4.49911","36.6749"
V7,"20577",BOD,"1264",AJA,"1324","0","717","-0.715556","44.8283","8.80292","41.923599"
V7,"20577",BOD,"1264",BIA,"1321","0","717","-0.715556","44.8283","9.48373","42.5527"
V7,"20577",BOD,"1264",CLY,"1322","0","717","-0.715556","44.8283","8.793056","42.524444"
V7,"20577",BOD,"1264",FLR,"1563","0","717","-0.715556","44.8283","11.2051","43.810001"
V7,"20577",BOD,"1264",FSC,"1323","0","717","-0.715556","44.8283","9.09778","41.500599"
V7,"20577",BOD,"1264",MUC,"346","0","717","-0.715556","44.8283","11.7861","48.353802"
V7,"20577",CFR,"1412",AJA,"1324","0","717","-0.45","49.173302","8.80292","41.923599"
V7,"20577",CTA,"1509",AOI,"4309","0","717","15.0664","37.466801","13.3623","43.616299"
V7,"20577",CTA,"1509",GOA,"1528","0","717","15.0664","37.466801","8.8375","44.4133"
V7,"20577",FLR,"1563",NTE,"1418","0","717","11.2051","43.810001","-1.61073","47.153198"
V7,"20577",FUE,"1051",NTE,"1418","0","717","-13.8638","28.4527","-1.61073","47.153198"
V7,"20577",GOA,"1528",NAP,"1561","0","717","8.8375","44.4133","14.2908","40.886002"
V7,"20577",MPL,"1359",AJA,"1324","0","717","3.96301","43.576199","8.80292","41.923599"
V7,"20577",NTE,"1418",MUC,"346","0","717","-1.61073","47.153198","11.7861","48.353802"
V7,"20577",NTE,"1418",NAP,"1561","0","717","-1.61073","47.153198","14.2908","40.886002"
V7,"20577",NTE,"1418",PMO,"1512","0","717","-1.61073","47.153198","13.091","38.175999"
V7,"20577",NTE,"1418",PRG,"1587","0","717","-1.61073","47.153198","14.26","50.1008"
V7,"20577",NTE,"1418",TFS,"1056","0","717","-1.61073","47.153198","-16.5725","28.0445"
V7,"20577",NTE,"1418",VCE,"1551","0","717","-1.61073","47.153198","12.3519","45.505299"
V7,"20577",NTE,"1418",VLC,"1246","0","717","-1.61073","47.153198","-0.481625","39.4893"
V7,"20577",OLB,"1520",BOD,"1264","0","717","9.51763","40.898701","-0.715556","44.8283"
V7,"20577",OLB,"1520",GOA,"1528","0","717","9.51763","40.898701","8.8375","44.4133"
V7,"20577",OLB,"1520",NTE,"1418","0","717","9.51763","40.898701","-1.61073","47.153198"
V7,"20577",OLB,"1520",VCE,"1551","0","717","9.51763","40.898701","12.3519","45.505299"
V7,"20577",PGF,"1356",NTE,"1418","0","717","2.87067","42.740398","-1.61073","47.153198"
V7,"20577",PMI,"3998",NTE,"1418","0","717","2.73881","39.551701","-1.61073","47.153198"
V7,"20577",PMO,"1512",BOD,"1264","0","717","13.091","38.175999","-0.715556","44.8283"
V7,"20577",PMO,"1512",GOA,"1528","0","717","13.091","38.175999","8.8375","44.4133"
V7,"20577",PMO,"1512",SXB,"1435","0","717","13.091","38.175999","7.62823","48.5383"
V7,"20577",PNL,"1511",VCE,"1551","0","717","11.9689","36.816502","12.3519","45.505299"
V7,"20577",REG,"1514",VCE,"1551","0","717","15.6516","38.071201","12.3519","45.505299"
V7,"20577",SXB,"1435",AJA,"1324","0","717","7.62823","48.5383","8.80292","41.923599"
V7,"20577",SXB,"1435",BIA,"1321","0","717","7.62823","48.5383","9.48373","42.5527"
V7,"20577",SXB,"1435",BIQ,"1280","0","717","7.62823","48.5383","-1.531111","43.468333"
V7,"20577",TFS,"1056",BOD,"1264","0","717","-16.5725","28.0445","-0.715556","44.8283"
V7,"20577",TLS,"1273",BIA,"1321","0","717","1.36382","43.629101","9.48373","42.5527"
V7,"20577",VCE,"1551",BIO,"1216","0","717","12.3519","45.505299","-2.91061","43.301102"
V7,"20577",VCE,"1551",BOD,"1264","0","717","12.3519","45.505299","-0.715556","44.8283"
V7,"20577",VCE,"1551",BRI,"1501","0","717","12.3519","45.505299","16.760599","41.138901"
V7,"20577",VCE,"1551",JTR,"1479","0","717","12.3519","45.505299","25.4793","36.3992"
V7,"20577",VCE,"1551",LMP,"1510","0","717","12.3519","45.505299","12.6181","35.497898"
V7,"20577",VRN,"1550",BRI,"1501","0","717","10.8885","45.395699","16.760599","41.138901"
V9,"10800",CWL,"488",VLY,"5574","0",J31,"-3.34333","51.396702","-4.53534","53.2481"
V9,"10800",IOM,"520",BHD,"467","0",L4T,"-4.62389","54.083302","-5.8725","54.618099"
V9,"10800",IOM,"520",BLK,"514","0",L4T,"-4.62389","54.083302","-3.02861","53.771702"
V9,"10800",IOM,"520",GLO,"472","0",L4T,"-4.62389","54.083302","-2.16722","51.894199"
V9,"10800",IOM,"520",NCL,"521","0",J31,"-4.62389","54.083302","-1.69167","55.037498"
VA,"5360",AKL,"2006",ADL,"3341","0","320","174.792007","-37.008099","138.531006","-34.945"
VA,"5360",AKL,"2006",APW,"1969","0",73H,"174.792007","-37.008099","-172.007996","-13.83"
VA,"5360",BNE,"3320",APW,"1969","0",73H,"153.117004","-27.384199","-172.007996","-13.83"
VA,"5360",BNE,"3320",BDB,"4218","0",AT7,"153.117004","-27.384199","152.319","-24.9039"
VA,"5360",BNE,"3320",DUD,"2011","0",73H,"153.117004","-27.384199","170.197998","-45.928101"
VA,"5360",BNE,"3320",ZQN,"2030","0",73H,"153.117004","-27.384199","168.738998","-45.021099"
VA,"5360",BQB,"9090",ALH,"6235","0",F50,"115.401596","-33.688423","117.808998","-34.943298"
VA,"5360",CBR,"3355",ADL,"3341","0",E90,"149.195007","-35.3069","138.531006","-34.945"
VA,"5360",CHC,"2009",BNE,"3320","0","320","172.531998","-43.489399","153.117004","-27.384199"
VA,"5360",CNJ,"6255",BNE,"3320","0",E90,"140.503998","-20.6686","153.117004","-27.384199"
VA,"5360",CNS,"3322",AKL,"2006","0","320","145.755005","-16.885799","174.792007","-37.008099"
VA,"5360",DPS,"3940",ADL,"3341","0",73H,"115.167","-8.74817","138.531006","-34.945"
VA,"5360",EMD,"3990",BNE,"3320","0",AT7,"148.179001","-23.567499","153.117004","-27.384199"
VA,"5360",EPR,"6266",RVT,"7577","0",F50,"121.822998","-33.684399","120.208","-33.797199"
VA,"5360",GLT,"6269",BNE,"3320","0",AT7,"151.223007","-23.869699","153.117004","-27.384199"
VA,"5360",HBA,"3336",BNE,"3320","0",73H E90,"147.509995","-42.836102","153.117004","-27.384199"
VA,"5360",HTI,"6242",BNE,"3320","0",73W 73H,"148.951996","-20.358101","153.117004","-27.384199"
VA,"5360",HTI,"6242",MEL,"3339","0",73H,"148.951996","-20.358101","144.843002","-37.673302"
VA,"5360",ISA,"3324",BNE,"3320","0",E90,"139.488998","-20.6639","153.117004","-27.384199"
VA,"5360",KGI,"3346",MEL,"3339","0",E90,"121.461998","-30.7894","144.843002","-37.673302"
VA,"5360",LST,"3337",MEL,"3339","0",73H E90,"147.214005","-41.5453","144.843002","-37.673302"
VA,"5360",MCY,"3325",MEL,"3339","0",73H,"153.091003","-26.6033","144.843002","-37.673302"
VA,"5360",MEL,"3339",CFS,"3356","0",73H,"144.843002","-37.673302","153.115997","-30.320601"
VA,"5360",MEL,"3339",CHC,"2009","0",320 73H,"144.843002","-37.673302","172.531998","-43.489399"
VA,"5360",MEL,"3339",CNS,"3322","0",73H,"144.843002","-37.673302","145.755005","-16.885799"
VA,"5360",MEL,"3339",DRW,"3999","0",73H,"144.843002","-37.673302","130.876999","-12.4147"
VA,"5360",MEL,"3339",HBA,"3336","0",73H E90,"144.843002","-37.673302","147.509995","-42.836102"
VA,"5360",MEL,"3339",NTL,"4320","0",73H E90,"144.843002","-37.673302","151.834","-32.794998"
VA,"5360",MKY,"3326",BNE,"3320","0",73H 73W E90,"149.179993","-21.1717","153.117004","-27.384199"
VA,"5360",MOV,"6301",BNE,"3320","0",AT7,"148.076996","-22.0578","153.117004","-27.384199"
VA,"5360",NTL,"4320",BNE,"3320","0",73W E90 73H,"151.834","-32.794998","153.117004","-27.384199"
VA,"5360",OOL,"3321",ADL,"3341","0",73H,"153.505005","-28.1644","138.531006","-34.945"
VA,"5360",OOL,"3321",AKL,"2006","0",73H 320,"153.505005","-28.1644","174.792007","-37.008099"
VA,"5360",OOL,"3321",CBR,"3355","0",E90,"153.505005","-28.1644","149.195007","-35.3069"
VA,"5360",OOL,"3321",CHC,"2009","0","320","153.505005","-28.1644","172.531998","-43.489399"
VA,"5360",OOL,"3321",MEL,"3339","0",73H,"153.505005","-28.1644","144.843002","-37.673302"
VA,"5360",PBO,"6314",PER,"3351","0","100","117.745003","-23.171101","115.967003","-31.9403"
VA,"5360",PER,"3351",ADL,"3341","0",E90 73H,"115.967003","-31.9403","138.531006","-34.945"
VA,"5360",PER,"3351",AKL,"2006","0","772","115.967003","-31.9403","174.792007","-37.008099"
VA,"5360",PER,"3351",ALH,"6235","0",F50,"115.967003","-31.9403","117.808998","-34.943298"
VA,"5360",PER,"3351",BME,"4319","0","100","115.967003","-31.9403","122.232002","-17.9447"
VA,"5360",PER,"3351",BQB,"9090","0",F50,"115.967003","-31.9403","115.401596","-33.688423"
VA,"5360",PER,"3351",DCN,"9905","0",320 100,"115.967003","-31.9403","123.828003","-17.5814"
VA,"5360",PER,"3351",DRW,"3999","0",73H E90,"115.967003","-31.9403","130.876999","-12.4147"
VA,"5360",PER,"3351",EPR,"6266","0",F50,"115.967003","-31.9403","121.822998","-33.684399"
VA,"5360",PER,"3351",GET,"6268","0",F50 100,"115.967003","-31.9403","114.707001","-28.796101"
VA,"5360",PER,"3351",HKT,"3179","0",73H,"115.967003","-31.9403","98.316902","8.1132"
VA,"5360",PER,"3351",KGI,"3346","0",E90 100,"115.967003","-31.9403","121.461998","-30.7894"
VA,"5360",PER,"3351",KNX,"3347","0","100","115.967003","-31.9403","128.707993","-15.7781"
VA,"5360",PER,"3351",KTA,"3345","0",E90 73H 100 320,"115.967003","-31.9403","116.773003","-20.7122"
VA,"5360",PER,"3351",LEA,"3348","0","100","115.967003","-31.9403","114.088997","-22.2356"
VA,"5360",PER,"3351",PHE,"3349","0",E90 73H 100,"115.967003","-31.9403","118.625999","-20.3778"
VA,"5360",PER,"3351",RVT,"7577","0",F50,"115.967003","-31.9403","120.208","-33.797199"
VA,"5360",PHE,"3349",BME,"4319","0","100","118.625999","-20.3778","122.232002","-17.9447"
VA,"5360",PHE,"3349",DPS,"3940","0","100","118.625999","-20.3778","115.167","-8.74817"
VA,"5360",PPP,"3328",BNE,"3320","0",E90 73H 73W,"148.552002","-20.495001","153.117004","-27.384199"
VA,"5360",PQQ,"6320",BNE,"3320","0",AT7,"152.863007","-31.435801","153.117004","-27.384199"
VA,"5360",REP,"3035",PNH,"3034","0","320","103.813004","13.4107","104.844002","11.5466"
VA,"5360",SIN,"3316",DAD,"3196","0","738","103.994003","1.35019","108.198997","16.0439"
VA,"5360",SIN,"3316",JNB,"813","0","772","103.994003","1.35019","28.246","-26.1392"
VA,"5360",SYD,"3361",APW,"1969","0",73H,"151.177002","-33.946098","-172.007996","-13.83"
VA,"5360",SYD,"3361",AYQ,"4010","0",E90,"151.177002","-33.946098","130.975998","-25.1861"
VA,"5360",SYD,"3361",CFS,"3356","0",E90 73H,"151.177002","-33.946098","153.115997","-30.320601"
VA,"5360",SYD,"3361",HBA,"3336","0",73H E90,"151.177002","-33.946098","147.509995","-42.836102"
VA,"5360",SYD,"3361",HTI,"6242","0",73H,"151.177002","-33.946098","148.951996","-20.358101"
