longitude,latitude
"106.322018","10.488875"
"106.334307","10.453953"
"106.343131","10.49098"
"106.338169","10.476537"
"106.342983","10.475732"
"106.16048","10.472375"
"106.338288","10.4766"
"106.33428","10.453944"
"106.312351","10.449163"
"106.349963","10.498917"
"106.350027","10.498835"
"106.331714","10.499059"
"106.339566","10.476064"
"106.332633","10.477416"
"106.323725","10.452896"
"106.36112","10.465623"
"106.348756","10.460356"
"106.343231","10.461967"
"106.345251","10.448072"
"106.330604","10.452549"
"106.305173","10.378741"
"106.300212","10.372771"
"106.302532","10.372623"
"106.32445","10.425066"
"106.32445","10.425066"
"106.345319","10.416319"
"106.347583","10.429727"
"106.338305","10.422491"
"106.318382","10.444241"
"106.335626","10.421383"
"106.32861","10.421586"
"106.350323","10.420045"
"106.253569","10.34946"
"106.255111","10.34839"
"106.238786","10.358337"
"106.238786","10.358337"
"106.371618","10.387229"
"106.350023","10.396983"
"106.351065","10.382846"
"106.35122","10.382683"
"106.350096","10.396938"
"106.359177","10.382731"
"106.350051","10.397037"
"106.350051","10.397037"
"106.349179","10.390383"
"106.369154","10.383996"
"106.365005","10.397036"
"106.363808","10.396993"
"106.395538","10.384975"
"106.380432","10.373085"
"106.376932","10.381114"
"106.372633","10.364608"
"106.372633","10.364608"
"106.396583","10.386863"
"106.396583","10.386863"
"106.376907","10.363922"
"106.380529","10.398417"
"106.379863","10.398907"
"106.396583","10.386863"
"106.392798","10.394187"
"106.310608","10.393663"
"106.305982","10.386988"
"106.306195","10.388398"
"106.309264","10.36742"
"106.306803","10.391418"
"106.333909","10.392455"
"106.306231","10.388109"
"106.309017","10.367511"
"106.309008","10.367339"
"106.341603","10.383659"
"106.373776","10.351094"
"106.373931","10.35113"
"106.356908","10.352366"
"106.383842","10.35131"
"106.39148","10.361361"
"106.384587","10.363047"
"106.385945","10.35713"
"106.395946","10.365711"
"106.362961","10.355701"
"106.373431","10.347704"
"106.372126","10.348439"
"106.381455","10.345644"
"106.39674","10.36088"
"106.395281","10.344179"
"106.392445","10.351121"
"106.412237","10.358994"
"106.395227","10.344712"
"106.397732","10.381579"
"106.396388","10.35417"
"106.396234","10.354821"
"106.397602","10.358165"
"106.393386","10.36473"
"106.398887","10.38325"
"106.405004","10.355283"
"106.393781","10.352294"
"106.394591","10.372867"
"106.394582","10.372922"
"106.392142","10.354712"
"106.347201","10.339234"
"106.344779","10.338506"
"106.332687","10.348874"
"106.330592","10.347115"
"106.332359","10.344425"
"106.333405","10.346965"
"106.334608","10.345642"
"106.331037","10.385162"
"106.327318","10.349843"
"106.326503","10.378522"
"106.331928","10.377925"
"106.332509","10.38127"
"106.326506","10.365689"
"106.326506","10.365662"
"106.491904","10.347462"
"106.494616","10.327659"
"106.52021","10.32919"
"106.498167","10.334967"
"106.501053","10.32721"
"106.486698","10.327939"
"106.52021","10.32919"
"106.502521","10.352854"
"106.487416","10.338112"
"106.518845","10.342497"
"106.510741","10.352645"
"106.497592","10.350541"
"106.497592","10.350541"
"106.482817","10.31251"
"106.491667","10.320611"
"106.536535","10.312628"
"106.547438","10.3302"
"106.529126","10.322712"
"106.500687","10.31133"
"106.508861","10.311691"
"106.552459","10.307579"
"106.552459","10.307579"
"106.508862","10.311727"
"106.49729","10.357895"
"106.502748","10.36773"
"106.496024","10.363297"
"106.488509","10.360492"
"106.483003","10.368979"
"106.492341","10.358494"
"106.48216","10.351906"
"106.510276","10.360623"
"106.49395","10.378359"
"106.501225","10.37241"
"106.516186","10.383489"
"106.521794","10.371909"
"106.516471","10.384175"
"106.512755","10.396095"
"106.512718","10.396104"
"106.521042","10.400488"
"106.537447","10.399653"
"106.536598","10.381875"
"106.515942","10.376689"
"106.515103","10.388854"
"106.511653","10.371255"
"106.512518","10.369968"
"106.51781","10.371122"
"106.523918","10.388707"
"106.516411","10.370493"
"106.516411","10.370493"
"106.516411","10.370493"
"106.531569","10.401801"
"106.535094","10.404922"
"106.531672","10.39529"
"106.501293","10.385622"
"106.50143","10.385622"
"106.529514","10.38002"
"106.530269","10.404201"
"106.436957","10.398455"
"106.437889","10.406836"
"106.444896","10.402824"
"106.423691","10.397533"
"106.423691","10.397533"
"106.424925","10.410698"
"106.451255","10.382688"
"106.421436","10.393694"
"106.431823","10.389666"
"106.431631","10.389793"
"106.44691","10.392256"
"106.430931","10.408271"
"106.45502","10.391135"
"106.443082","10.408408"
"106.443082","10.408408"
"106.454188","10.33796"
"106.454426","10.338032"
"106.465415","10.338785"
"106.459798","10.342858"
"106.478005","10.320814"
"106.352766","10.450464"
"106.268752","10.450548"
"106.376588","10.455799"
"106.376588","10.455799"
"106.374681","10.461889"
"106.428217","10.35292"
"106.431063","10.380705"
"106.445969","10.350621"
"106.443567","10.359281"
"106.43414","10.363208"
"106.520143","10.406387"
"106.434262","10.364592"
"106.449666","10.353823"
"106.364941","10.397118"
"106.375918","10.413556"
"106.352018","10.407995"
"106.375761","10.421633"
"106.363586","10.399951"
"106.383332","10.40684"
"106.389722","10.458251"
"106.390709","10.458077"
"106.392115","10.448831"
"106.394704","10.450255"
"106.4049","10.454349"
"106.39147","10.463764"
"106.394235","10.462094"
"106.39439","10.46204"
"106.394702","10.427184"
"106.380872","10.45977"
"106.380872","10.45977"
"106.380872","10.45977"
"106.386365","10.42938"
"106.380495","10.449822"
"106.410821","10.432894"
"106.399448","10.433795"
"106.399448","10.433795"
"106.404646","10.446382"
"106.399759","10.455779"
"106.396147","10.441145"
"106.396321","10.441452"
"106.385067","10.460421"
"106.349833","10.440928"
"106.35635","10.42318"
"106.352581","10.435017"
"106.35635","10.42318"
"106.374255","10.431711"
"106.367502","10.440125"
"106.362551","10.426759"
"106.380261","10.447155"
"106.370156","10.442218"
"106.374255","10.431711"
"106.356818","10.438554"
"106.493945","10.384129"
"106.511244","10.398404"
"106.520951","10.408076"
"106.431631","10.389793"
"106.52257","10.412621"
"106.510672","10.407124"
"106.508837","10.396366"
"106.495437","10.404736"
"106.485652","10.396267"
"106.492303","10.396758"
"106.490961","10.389209"
"106.49946","10.387055"
"106.495818","10.403596"
"106.506292","10.40944"
"106.508995","10.405075"
"106.491464","10.408887"
"106.497657","10.397134"
"106.499011","10.386288"
"106.518562","10.421231"
"106.418696","10.351104"
"106.418696","10.351104"
"106.418696","10.351104"
"106.418696","10.351104"
"106.408826","10.37036"
"106.408826","10.37036"
"106.409219","10.370387"
"106.416662","10.387066"
"106.427695","10.36494"
"106.429083","10.364774"
"106.417884","10.450171"
"106.415366","10.448024"
"106.434776","10.466088"
"106.431885","10.447862"
"106.414745","10.452194"
"106.429616","10.47149"
"106.430483","10.441472"
"106.429091","10.461235"
"106.44575","10.454046"
"106.424129","10.439658"
"106.466332","10.356455"
"106.478","10.374217"
"106.487879","10.379775"
"106.466332","10.356455"
"106.476897","10.394677"
"106.479219","10.395359"
"106.462115","10.374054"
"106.407462","10.390621"
"106.411046","10.413911"
"106.40984","10.413678"
"106.40984","10.413678"
"106.40984","10.413678"
"106.39311","10.408422"
"106.392527","10.417883"
"106.415244","10.394847"
"106.41587","10.405617"
"106.406695","10.465089"
"106.415076","10.470507"
"106.415076","10.470507"
"106.394669","10.468596"
"106.418432","10.458608"
"106.41356","10.47912"
"106.407699","10.490328"
"106.407007","10.487454"
"106.397383","10.468925"
"106.397383","10.468925"
"106.390865","10.476246"
"106.413887","10.4829"
"106.412931","10.341665"
"106.431121","10.326931"
"106.448998","10.32862"
"106.445799","10.331458"
"106.443734","10.327284"
"106.439318","10.341582"
"106.432848","10.3357"
"106.419403","10.335538"
"106.422203","10.333832"
"106.431854","10.32796"
"106.451227","10.328859"
"106.45385","10.32567"
"106.45359","10.327778"
"106.447373","10.324635"
"106.437512","10.334279"
"106.437344","10.33295"
"106.43639","10.33505"
"106.43639","10.33505"
"106.451026","10.328805"
"106.451026","10.328805"
"106.454265","10.327152"
"106.454265","10.327152"
"106.427048","10.331317"
"106.427048","10.331317"
"106.437452","10.336323"
"106.427048","10.331317"
"106.417942","10.335649"
"106.453433","10.330971"
"106.453433","10.330971"
"106.453433","10.330971"
"106.428435","10.326593"
"106.454323","10.328916"
"106.454323","10.328916"
"106.043817","10.38435"
"106.043817","10.38435"
"106.031874","10.360511"
"106.02788","10.368148"
"106.022143","10.367827"
"106.019427","10.364447"
"106.029778","10.365912"
"106.029747","10.383096"
"106.038337","10.395335"
"106.62964","10.309196"
"105.874975","10.31064"
"105.884511","10.311505"
"105.860077","10.304088"
"105.870788","10.300241"
"105.896176","10.414931"
"105.885201","10.302813"
"106.661214","10.304343"
"106.641355","10.315241"
"105.893355","10.298124"
"105.913808","10.324027"
"105.914837","10.334979"
"105.915934","10.337158"
"105.91999","10.339191"
"105.905806","10.341468"
"105.905898","10.34145"
"105.902335","10.322558"
"105.894006","10.323665"
"105.894006","10.323665"
"105.862875","10.339668"
"105.866249","10.349191"
"105.853764","10.355273"
"105.894006","10.323665"
"105.874422","10.321186"
"105.882526","10.326727"
"105.874893","10.332202"
"105.890572","10.323811"
"105.894006","10.323665"
"105.894006","10.323665"
"105.894006","10.323665"
"105.894006","10.323665"
"106.019538","10.355719"
"106.019538","10.355719"
"106.013331","10.361314"
"106.017634","10.340047"
"106.013302","10.337581"
"106.045807","10.324249"
"106.036765","10.335373"
"106.048683","10.323785"
"106.036765","10.335373"
"106.015042","10.364514"
"106.015042","10.364514"
"106.015042","10.364514"
"106.014229","10.36437"
"106.014165","10.364343"
"105.970471","10.50278"
"105.970471","10.50278"
"105.968258","10.501642"
"105.982303","10.49929"
"105.982911","10.493709"
"105.982911","10.493709"
"105.973816","10.477644"
"105.973816","10.477644"
"105.943625","10.495454"
"105.940123","10.462634"
"105.973712","10.511578"
"105.983415","10.531893"
"106.000751","10.518441"
"105.986076","10.51043"
"105.967231","10.509285"
"105.953165","10.508363"
"105.948716","10.509913"
"105.994407","10.411986"
"105.994407","10.411986"
"106.00644","10.401838"
"106.00644","10.401838"
"106.00644","10.401838"
"105.988512","10.45666"
"105.988512","10.45666"
"106.000893","10.456605"
"105.971025","10.421499"
"105.975197","10.44133"
"105.971344","10.445276"
"105.971344","10.445276"
"105.971025","10.421499"
"105.957172","10.432163"
"106.01654","10.396756"
"106.01654","10.396756"
"106.013614","10.393267"
"106.005665","10.39245"
"106.013517","10.386556"
"106.013517","10.386556"
"106.013517","10.386556"
"105.992381","10.379582"
"105.996879","10.38401"
"106.011246","10.380137"
"106.011246","10.380137"
"106.008206","10.370995"
"106.006374","10.365661"
"106.006374","10.365661"
"106.006374","10.365661"
"106.006374","10.365661"
"105.92214","10.2948"
"105.908362","10.283899"
"105.908362","10.283899"
"105.90462","10.288695"
"105.939836","10.304666"
"105.948326","10.313154"
"105.992225","10.342735"
"105.992225","10.342735"
"105.992225","10.342735"
"105.992225","10.342735"
"105.992225","10.342735"
"105.992703","10.370356"
"105.980765","10.360145"
"105.977315","10.351031"
"105.989783","10.362191"
"105.993245","10.362948"
"105.998855","10.363613"
"105.942147","10.350701"
"105.942147","10.350701"
"105.942147","10.350701"
"105.942147","10.350701"
"105.948589","10.353953"
"105.948589","10.353953"
"105.939493","10.371332"
"105.939303","10.360244"
"105.945179","10.349161"
"105.945179","10.349161"
"105.945179","10.349161"
"105.937076","10.393212"
"105.944073","10.362765"
"105.944073","10.362765"
"105.944073","10.362765"
"105.944073","10.362765"
"105.944073","10.362765"
"105.951098","10.348678"
"105.950967","10.258144"
"105.911552","10.360974"
"105.911489","10.360965"
"105.911552","10.360974"
"105.911552","10.360974"
"105.911552","10.360974"
"105.911552","10.360974"
"105.916558","10.377984"
"105.905485","10.376343"
"105.928176","10.341357"
"105.946295","10.336924"
"105.933968","10.34319"
"105.933968","10.34319"
"105.933968","10.34319"
"105.933968","10.34319"
"105.953658","10.337806"
"106.014966","10.415099"
"106.014966","10.415099"
"106.014966","10.415099"
"106.015907","10.415188"
"106.036685","10.397507"
"106.024987","10.413942"
"106.025243","10.413806"
"106.601303","10.400737"
"106.025762","10.401668"
"105.878225","10.351917"
"105.893898","10.348103"
"105.883446","10.362352"
"105.870288","10.377055"
"105.893","10.361914"
"105.884183","10.357025"
"105.878301","10.358927"
"105.89191","10.353784"
"105.89191","10.353784"
"105.881179","10.35888"
"105.872563","10.400415"
"105.849945","10.379911"
"105.894172","10.407515"
"105.894172","10.407515"
"105.863017","10.405393"
"105.938114","10.326157"
"105.938114","10.326157"
"105.952261","10.324737"
"105.952261","10.324737"
"105.948881","10.323754"
"105.931969","10.31358"
"105.931969","10.31358"
"105.931969","10.31358"
"105.915793","10.416142"
"105.912059","10.404296"
"105.936711","10.409754"
"105.896176","10.414931"
"105.912013","10.404323"
"105.904883","10.396784"
"105.901539","10.45106"
"105.901594","10.451169"
"105.836614","10.339052"
"105.836651","10.338934"
"105.862303","10.324302"
"105.854346","10.318959"
"105.854346","10.318959"
"105.854346","10.318959"
"105.854346","10.318959"
"105.835693","10.308726"
"105.826317","10.326646"
"105.97595","10.371553"
"105.961462","10.371047"
"105.961462","10.371047"
"105.964458","10.356674"
"105.969347","10.346894"
"105.973703","10.358811"
"105.942391","10.376206"
"105.966807","10.359449"
"105.966807","10.359449"
"105.957639","10.406151"
"105.957639","10.406151"
"105.937315","10.396911"
"105.938372","10.422813"
"105.938327","10.422795"
"105.938327","10.422795"
"106.036146","10.346896"
"106.076322","10.430462"
"106.076322","10.430462"
"106.069582","10.40605"
"106.069747","10.406059"
"106.091473","10.432771"
"106.093067","10.411398"
"106.081908","10.407665"
"106.091895","10.417305"
"106.091804","10.417214"
"106.091895","10.417305"
"106.091895","10.417305"
"106.091895","10.417305"
"106.078782","10.414994"
"106.080609","10.414395"
"106.08038","10.41388"
"106.08038","10.41388"
"106.077804","10.379849"
"106.077804","10.379849"
"106.077804","10.379849"
"106.095001","10.3507"
"106.095001","10.3507"
"106.095001","10.3507"
"106.095001","10.3507"
"106.072758","10.376011"
"106.090089","10.361196"
"106.067703","10.326933"
"106.051707","10.343463"
"106.061309","10.344982"
"106.061309","10.344982"
"106.063567","10.356267"
"106.063567","10.356267"
"106.059744","10.332982"
"106.057887","10.330108"
"106.068701","10.338382"
"106.083729","10.34136"
"106.080823","10.32265"
"106.080823","10.32265"
"106.081436","10.341218"
"106.091838","10.322377"
"106.091829","10.322404"
"106.158116","10.348645"
"106.158116","10.348645"
"106.146421","10.367599"
"106.146421","10.367599"
"106.159513","10.347721"
"106.14643","10.367716"
"106.132543","10.34287"
"106.132543","10.34287"
"106.132543","10.342925"
"106.139525","10.353616"
"106.143451","10.344648"
"106.14347","10.34482"
"106.143396","10.344648"
"106.127937","10.333488"
"106.120103","10.351423"
"106.120103","10.351423"
"106.108576","10.335708"
"106.108576","10.335708"
"106.09916","10.320126"
"106.099206","10.320126"
"106.099292","10.315188"
"106.112124","10.322789"
"106.112124","10.322789"
"106.119639","10.314089"
"106.122265","10.340974"
"106.122265","10.340974"
"106.122119","10.340793"
"106.186889","10.361695"
"106.186889","10.361695"
"106.186889","10.361695"
"106.186889","10.361695"
"106.186889","10.361695"
"106.167426","10.356782"
"106.171056","10.366717"
"106.185607","10.366426"
"106.015137","10.508598"
"106.015137","10.508598"
"106.015137","10.508598"
"106.001138","10.476746"
"106.001138","10.476746"
"106.001138","10.476746"
"106.028031","10.487007"
"106.017839","10.50477"
"106.053565","10.442206"
"106.049335","10.404315"
"106.049335","10.404315"
"106.049335","10.404315"
"106.038917","10.420224"
"106.038917","10.420224"
"106.023054","10.439376"
"106.100366","10.312166"
"106.100366","10.312166"
"106.100366","10.312166"
"106.139903","10.304324"
"106.150298","10.305569"
"106.170392","10.306719"
"106.170392","10.306719"
"106.148675","10.293008"
"106.133696","10.292158"
"106.158652","10.29674"
"106.100004","10.298844"
"106.11591","10.295353"
"106.127148","10.292356"
"106.088991","10.29948"
"106.091542","10.310547"
"106.059225","10.399611"
"106.059225","10.399611"
"106.054729","10.370222"
"106.054729","10.370222"
"106.048196","10.358859"
"106.048196","10.358859"
"106.048196","10.358859"
"106.041897","10.372839"
"106.056617","10.405221"
"106.056617","10.405221"
"106.056617","10.405221"
"106.056617","10.405221"
"106.073028","10.469528"
"106.072799","10.469483"
"106.073546","10.476057"
"106.066783","10.501785"
"106.066382","10.503332"
"106.066903","10.50325"
"106.065458","10.502311"
"106.094168","10.498248"
"106.094769","10.496248"
"106.14865","10.525298"
"106.065963","10.414347"
"106.065963","10.414347"
"106.065963","10.414347"
"106.065963","10.414347"
"106.07673","10.452919"
"106.127312","10.314324"
"106.127312","10.314324"
"106.127312","10.314324"
"106.148439","10.323488"
"106.148439","10.323488"
"106.148439","10.323488"
"106.132789","10.319735"
"106.121478","10.316248"
"106.15202","10.309709"
"106.151856","10.309528"
"106.132798","10.319744"
"106.132798","10.319744"
"106.132798","10.319744"
"106.176626","10.317491"
"106.17381","10.315505"
"106.183607","10.333047"
"106.16561","10.309655"
"106.083326","10.288705"
"106.061276","10.302447"
"106.061276","10.302447"
"106.031379","10.317298"
"106.074408","10.301828"
"106.032895","10.317179"
"106.010734","10.522321"
"106.025937","10.506527"
"106.022979","10.509957"
"106.031833","10.508393"
"106.022377","10.510744"
"106.037893","10.509039"
"106.037893","10.509039"
"106.042298","10.509135"
"106.041847","10.495478"
"106.039873","10.496041"
"106.051526","10.468897"
"106.028545","10.489783"
"106.028545","10.489783"
"106.30392","10.52738"
"106.278063","10.54184"
"106.222137","10.487954"
"106.194496","10.521095"
"106.207586","10.522804"
"106.19196","10.524689"
"106.185706","10.522563"
"106.185448","10.508021"
"106.186466","10.484632"
"106.186466","10.484632"
"106.186466","10.484632"
"106.186466","10.484632"
"106.197061","10.487294"
"106.317273","10.542396"
"106.321189","10.554653"
"106.33346","10.547965"
"106.333917","10.54801"
"106.333341","10.547658"
"106.333985","10.540096"
"106.339557","10.543577"
"106.224227","10.486441"
"106.224182","10.486631"
"106.224182","10.486631"
"106.214028","10.454811"
"106.214028","10.454811"
"106.214028","10.454811"
"106.261802","10.45784"
"106.222826","10.460206"
"106.222826","10.460206"
"106.236785","10.440831"
"106.236785","10.440831"
"106.228387","10.457846"
"106.228387","10.457846"
"106.237044","10.436697"
"106.237431","10.438741"
"106.149678","10.493181"
"106.112769","10.501682"
"106.136857","10.493649"
"106.162504","10.497027"
"106.149655","10.482084"
"106.159794","10.479449"
"106.324663","10.506"
"106.324663","10.506"
"106.32456","10.524368"
"105.995519","10.5253"
"105.995519","10.5253"
"106.323556","10.505215"
"106.322326","10.477217"
"106.322326","10.477217"
"106.293945","10.477981"
"106.194039","10.470105"
"106.322553","10.476846"
"106.322553","10.476846"
"106.322553","10.476846"
"106.277809","10.440946"
"106.259246","10.476112"
"106.250959","10.499305"
"106.272544","10.48329"
"106.272462","10.48329"
"106.283717","10.513532"
"106.111661","10.56284"
"106.10257","10.55026"
"106.121127","10.559491"
"106.111563","10.549047"
"106.128668","10.522203"
"106.106181","10.526298"
"106.128473","10.549579"
"106.196475","10.562351"
"106.192985","10.525818"
"106.192985","10.525818"
"106.19537","10.538287"
"106.199498","10.535947"
"106.199498","10.535947"
"106.192763","10.568172"
"106.220758","10.572807"
"106.139402","10.554992"
"106.163727","10.543892"
"106.174303","10.551149"
"106.145775","10.535739"
"106.149346","10.547889"
"106.165737","10.576764"
"106.194039","10.470105"
"106.194039","10.470105"
"106.193674","10.470196"
"106.122446","10.385743"
"106.1327","10.366656"
"106.109249","10.365517"
"106.109332","10.365535"
"106.109332","10.365535"
"106.12136","10.387372"
"106.126323","10.358904"
"106.126323","10.358904"
"106.137205","10.390356"
"105.972429","10.39054"
"106.137022","10.390275"
"106.137022","10.390275"
"106.1423","10.373455"
"106.1423","10.373455"
"106.1423","10.373455"
"106.1423","10.373455"
"106.1423","10.373455"
"106.098581","10.374084"
"106.109633","10.461104"
"106.103891","10.473863"
"106.100186","10.494425"
"106.11271","10.490332"
"106.092739","10.494921"
"106.092739","10.494921"
"106.120093","10.466546"
"106.119938","10.466827"
"106.173207","10.464445"
"106.149913","10.448295"
"106.149613","10.449562"
"106.127203","10.43709"
"106.134171","10.43445"
"106.115769","10.449449"
"106.092702","10.494912"
"106.141841","10.44504"
"106.141841","10.44504"
"106.141841","10.44504"
"106.115038","10.449865"
"106.114847","10.450056"
"106.139942","10.409915"
"106.140034","10.410051"
"106.140034","10.410051"
"106.140034","10.410051"
"106.140034","10.410051"
"106.160197","10.402881"
"106.182758","10.393246"
"106.182758","10.393246"
"106.182758","10.393246"
"106.185075","10.391262"
"106.185294","10.391172"
"106.185121","10.391163"
"106.160197","10.402881"
"106.157257","10.383367"
"106.157025","10.380735"
"106.157025","10.380735"
"106.15899","10.374547"
"106.15899","10.374547"
"106.167244","10.384765"
"106.173833","10.387235"
"106.111757","10.409614"
"106.111757","10.409614"
"106.129267","10.406301"
"106.128416","10.405217"
"106.128416","10.405217"
"106.12353","10.406208"
"106.116915","10.406225"
"106.196342","10.438321"
"106.196342","10.438321"
"106.196342","10.438321"
"106.196461","10.438294"
"106.188645","10.441669"
"106.187661","10.430537"
"106.189524","10.449799"
"106.101318","10.452639"
"106.101308","10.452594"
"106.108281","10.42975"
"106.101318","10.452639"
"106.114861","10.4309"
"106.171995","10.419778"
"106.155325","10.415413"
"106.155535","10.415367"
"106.093844","10.394548"
"106.155681","10.415403"
"106.155654","10.415304"
"105.998682","10.378226"
"106.332001","10.347032"
"106.316693","10.353276"
"106.305738","10.342842"
"106.29495","10.342153"
"106.558199","10.359826"
"106.362442","10.355143"
"106.571972","10.404229"
"106.574877","10.39069"
"106.574191","10.389508"
"106.574362","10.390352"
"106.54415","10.342734"
"106.54415","10.342734"
"106.54415","10.342734"
"106.54415","10.342734"
"106.54415","10.342734"
"106.642912","10.461634"
"106.642912","10.461634"
"106.642912","10.461634"
"106.642912","10.461634"
"106.291546","10.343274"
"106.218545","10.377217"
"106.207333","10.399529"
"106.196483","10.440369"
"106.194004","10.407746"
"106.194004","10.407746"
"106.194004","10.407746"
"106.194004","10.407746"
"106.243271","10.389487"
"106.245315","10.328237"
"106.245315","10.328237"
"106.245315","10.328237"
"106.245315","10.328237"
"106.336725","10.397939"
"106.336725","10.397939"
"106.252562","10.402138"
"106.252562","10.402138"
"106.252562","10.402138"
"106.272451","10.369701"
"106.224751","10.40986"
"106.269855","10.335275"
"106.269855","10.335275"
"106.269855","10.335275"
"106.306242","10.422803"
"106.306242","10.422803"
"106.306242","10.422803"
"106.306242","10.422803"
"106.306242","10.422803"
"106.362647","10.48324"
"106.368807","10.486422"
"106.341424","10.477887"
"106.350885","10.464931"
"106.344112","10.450065"
"106.340819","10.44767"
"106.354332","10.499695"
"106.343257","10.461357"
"106.33449","10.440919"
"106.33449","10.440919"
"106.33449","10.440919"
"106.33449","10.440919"
"106.350771","10.390191"
"106.391299","10.368118"
"106.375868","10.373638"
"106.349716","10.359423"
"106.369611","10.362001"
"106.369665","10.347908"
"106.399106","10.358239"
"106.315611","10.332702"
"106.315611","10.332702"
"106.32517","10.367496"
"106.32517","10.367496"
"106.498707","10.336573"
"106.503511","10.329388"
"106.503511","10.329388"
"106.503511","10.329388"
"106.48381","10.372149"
"106.48381","10.372149"
"106.512207","10.397703"
"106.512207","10.397703"
"106.512207","10.397703"
"106.512207","10.397703"
"106.512947","10.395952"
"106.512207","10.397703"
"106.3793","10.463605"
"106.3793","10.463605"
"106.3793","10.463605"
"106.3793","10.463605"
"106.3793","10.463605"
"106.432865","10.35305"
"106.432865","10.35305"
"106.432865","10.35305"
"106.432865","10.35305"
"106.432865","10.35305"
"106.463194","10.350607"
"106.353827","10.418738"
"106.353827","10.418738"
"106.353827","10.418738"
"106.353827","10.418738"
"106.353827","10.418738"
"106.399174","10.458046"
"106.399174","10.458046"
"106.366795","10.441679"
"106.510533","10.398402"
"106.510533","10.398402"
"106.431126","10.462007"
"106.431126","10.462007"
"106.431126","10.462007"
"106.431126","10.462007"
"106.468191","10.349803"
"106.415417","10.471771"
"106.415417","10.471771"
"106.438703","10.34164"
"106.438703","10.34164"
"106.438703","10.34164"
"106.438703","10.34164"
"106.438703","10.34164"
"106.438703","10.34164"
"106.438703","10.34164"
"106.438703","10.34164"
"106.438703","10.34164"
"106.438703","10.34164"
"106.034981","10.369115"
"106.042044","10.380236"
"106.042044","10.380236"
"106.357381","10.354137"
"106.094588","10.498875"
"106.062585","10.305033"
"106.286496","10.522358"
"106.205904","10.484012"
"106.148977","10.551885"
"106.119863","10.466824"
"106.119863","10.466824"
"106.119863","10.466824"
"106.119863","10.466824"
"106.119863","10.466824"
"106.119863","10.466824"
"106.155481","10.466805"
"106.155481","10.466805"
"106.155481","10.466805"
"106.139335","10.405211"
"106.151192","9.914779"
"106.151402","9.915032"
"106.156088","9.931953"
"106.156452","9.931754"
"106.108275","9.944371"
"106.108393","9.944425"
"106.112722","9.912871"
"106.229259","9.929532"
"106.236721","9.942168"
"106.236931","9.942159"
"106.236794","9.942222"
"106.270694","9.9352"
"106.270776","9.935272"
"106.25364","9.920904"
"106.25331","9.920308"
"106.397819","9.883317"
"106.397253","9.883038"
"106.397965","9.88338"
"106.37694","9.916535"
"106.423824","9.907112"
"106.423759","9.906878"
"106.408062","9.860436"
"106.407962","9.860419"
"106.251261","10.064897"
"106.265515","10.010638"
"106.371405","9.774473"
"106.371423","9.774573"
"106.44613","9.777828"
"106.44633","9.777818"
"106.444288","9.751824"
"106.346315","9.647616"
"106.240545","9.67614"
"106.2405","9.676077"
"106.300996","9.69582"
"106.301041","9.695856"
"106.38735","9.770525"
"106.387214","9.770914"
"106.492124","9.771185"
"106.513466","9.770896"
"106.513301","9.77077"
"106.475577","9.74007"
"106.47596","9.739851"
"106.445171","9.709434"
"106.44539","9.709452"
"106.504333","9.695411"
"106.504224","9.695502"
"106.55708","9.678179"
"106.506812","9.652448"
"106.506968","9.652736"
"106.34054","9.71138"
"106.34012","9.711046"
"106.387997","9.715447"
"106.388453","9.715618"
"106.242896","9.654873"
"106.24296","9.654999"
"106.287444","9.622541"
"106.287444","9.622541"
"106.287618","9.622722"
"106.302609","9.641815"
"106.302791","9.64186"
"106.310683","9.664306"
"106.310326","9.663656"
"106.382865","9.659706"
"106.382637","9.659435"
"106.428071","9.669689"
"106.42829","9.669688"
"105.848315","10.04604"
"105.874268","9.998013"
"105.862097","10.047554"
"105.842249","10.022413"
"105.832878","10.08444"
"105.850931","10.110415"
"105.826723","10.107953"
"105.824808","10.146086"
"105.71027","10.156526"
"105.729675","10.12597"
"105.758686","10.186039"
"105.71563","10.143887"
"105.77489","10.174259"
"105.748852","10.160478"
"105.773991","10.147199"
"105.786385","10.13449"
"105.974325","10.271943"
"105.964679","10.313542"
"105.985425","10.274767"
"105.935183","10.162853"
"105.95195","10.167334"
"105.969754","10.187794"
"106.00838","10.16991"
"106.014739","10.156226"
"105.985125","10.227801"
"106.001069","10.21724"
"105.966382","10.210473"
"105.986719","10.183347"
"105.995572","10.193309"
"105.922229","10.169083"
"105.97317","10.21967"
"105.937286","10.238378"
"105.918346","10.208747"
"105.898825","10.171301"
"106.139801","10.207827"
"106.029602","10.174037"
"106.055051","10.18823"
"106.15573","10.162015"
"106.097742","10.198971"
"106.1046","10.190213"
"106.027764","10.210795"
"106.002678","10.213069"
"106.053798","10.244767"
"106.036077","10.246334"
"106.10156","10.238885"
"106.090194","10.210209"
"106.097499","10.161593"
"106.043096","10.152906"
"106.076998","10.127145"
"105.944103","10.003535"
"105.990073","10.113665"
"106.030961","10.090177"
"106.003219","10.086223"
"106.0705","10.101625"
"105.979285","10.021195"
"105.913533","10.079664"
"105.918191","10.089245"
"105.964402","10.104088"
"105.934226","10.102637"
"105.905125","10.033666"
"105.882147","10.110371"
"105.953607","10.131345"
"105.885177","10.148372"
"105.906283","10.11349"
"105.970469","10.152294"
"105.884955","10.092849"
"105.998567","10.046128"
