column_0,src_aoi,dest_aoi,trips_total,devices_total,trips_2016Q1,trips_2016Q2,trips_2016Q3,trips_2016Q4,trips_2017Q1,trips_2017Q2,trips_2017Q3,trips_2017Q4,trips_2018Q1,trips_2018Q2,trips_2018Q3,trips_2018Q4,trips_2019Q1,trips_2019Q2,devices_2016Q1,devices_2016Q2,devices_2016Q3,devices_2016Q4,devices_2017Q1,devices_2017Q2,devices_2017Q3,devices_2017Q4,devices_2018Q1,devices_2018Q2,devices_2018Q3,devices_2018Q4,devices_2019Q1,devices_2019Q2,src_group,src_lat,src_lon,dest_group,dest_lat,dest_lon
827,fazenda_planeste_2,unnamed_farm_017,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-8.440942733021206,-46.62565833426685,Farm,-7.749630687464789,-46.416444770375996
828,fazenda_planeste_2,unnamed_farm_054,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Farm,-8.440942733021206,-46.62565833426685,Farm,-8.185590956580581,-45.27128898286969
829,fazenda_redencao_do_gurguela,bunge_bom_jesus,11,3,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Farm,-9.299783378658342,-44.90083942735966,Bunge,-9.278470271396909,-44.87886371113679
830,fazenda_redencao_do_gurguela,unnamed_farm_003,29,11,0,0,0,0,0,0,0,4,0,8,2,11,3,1,0,0,0,0,0,0,0,2,0,2,1,4,1,1,Farm,-9.299783378658342,-44.90083942735966,Farm,-9.279650322893781,-44.98758500860725
831,fazenda_redencao_do_gurguela,unnamed_farm_041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-9.299783378658342,-44.90083942735966,Farm,-7.979450727959575,-44.56683872018976
832,fazenda_santa_helena,bunge_lem,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-12.125575079952792,-46.317795873052525,Bunge,-12.092048017480773,-45.81771347563055
833,fazenda_santa_helena,fazenda_chapadao,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-12.125575079952792,-46.317795873052525,Farm,-11.97726507789523,-46.21224204211176
834,fazenda_santa_helena,franor_fazenda_palmeiras,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-12.125575079952792,-46.317795873052525,Farm,-12.652669516559563,-45.70684040637177
835,fazenda_santa_isabel,bunge_bom_jesus,43,25,0,0,0,0,0,0,0,0,2,4,0,6,30,1,0,0,0,0,0,0,0,0,1,2,0,5,16,1,Farm,-9.345045134122074,-44.94029867115553,Bunge,-9.278470271396909,-44.87886371113679
836,fazenda_santa_isabel,chs_bom_jesus,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-9.345045134122074,-44.94029867115553,CHS,-9.273679128125826,-44.96242141472304
837,fazenda_santa_isabel,fazenda_boa_esperanca,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Farm,-9.345045134122074,-44.94029867115553,Farm,-8.341993168350871,-44.42782629447498
838,fazenda_santa_isabel,fazenda_celeiro_piaui,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Farm,-9.345045134122074,-44.94029867115553,Farm,-9.399037838377366,-45.12093876181212
839,fazenda_santa_isabel,port_tegram_itaqui,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-9.345045134122074,-44.94029867115553,Port,-2.5678155893113224,-44.36412112327756
840,fazenda_santa_isabel,unnamed_farm_003,16,13,0,0,0,0,0,0,0,1,0,1,0,1,12,1,0,0,0,0,0,0,0,1,0,1,0,1,9,1,Farm,-9.345045134122074,-44.94029867115553,Farm,-9.279650322893781,-44.98758500860725
841,fazenda_santa_isabel,unnamed_farm_014,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-9.345045134122074,-44.94029867115553,Farm,-9.257991931556724,-44.78861776306916
842,fazenda_santa_isabel,unnamed_farm_059,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-9.345045134122074,-44.94029867115553,Farm,-9.08839891941517,-45.672472668271645
843,fazenda_santa_luzia,cargill_campos_lindos,13,11,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,Farm,-8.278091017566856,-46.68722561854194,Cargill,-8.087188073403668,-46.660457381524154
844,fazenda_santa_luzia,unnamed_farm_012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-8.278091017566856,-46.68722561854194,Farm,-8.014911069400613,-46.64332364840428
845,fazenda_santa_luzia,unnamed_farm_013,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Farm,-8.278091017566856,-46.68722561854194,Farm,-8.15208757717373,-46.73255348670849
846,fazenda_santa_maria,bunge_lem,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-10.9719650160018,-46.26712684547938,Bunge,-12.092048017480773,-45.81771347563055
847,fazenda_santa_maria,fazenda_autralia,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Farm,-10.9719650160018,-46.26712684547938,Farm,-11.366411263158204,-46.16927578815194
848,fazenda_santa_maria,fazenda_barcelona_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-10.9719650160018,-46.26712684547938,Farm,-11.594322195059112,-46.02040445153415
849,fazenda_santa_maria,fazenda_nossa_sra_aparecida,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Farm,-10.9719650160018,-46.26712684547938,Farm,-11.032415135765406,-46.111095746577156
850,fazenda_santa_maria,fazenda_santana,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,Farm,-10.9719650160018,-46.26712684547938,Farm,-11.674450176414853,-45.72150118852054
851,fazenda_santa_maria,slc_fazenda_parceiro,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.9719650160018,-46.26712684547938,SLC Agricola,-10.561974167758288,-45.4494391064967
852,fazenda_santa_maria,unnamed_farm_009,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-10.9719650160018,-46.26712684547938,Farm,-10.88609900482034,-46.23877341557958
853,fazenda_santa_matilde,bunge_luziana,7,5,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,Farm,-16.01127305604627,-47.12880413409528,Bunge,-16.123800508168877,-47.9605291390967
854,fazenda_santa_matilde,capul_animal_feed,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-16.01127305604627,-47.12880413409528,Processor,-16.31926731234801,-46.90143130201021
855,fazenda_santa_rosa,bunge_silo_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-10.990375295299076,-45.86735670638494,Bunge,-11.569615400974012,-46.00380224780701
856,fazenda_santa_rosa,fazenda_di_domenico_2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.990375295299076,-45.86735670638494,Farm,-10.591976951619394,-45.76135292601092
857,fazenda_santa_rosa,unnamed_farm_020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.990375295299076,-45.86735670638494,Farm,-10.989020094825538,-45.76174535547735
858,fazenda_santana,bunge_lem,10,8,0,0,0,0,2,0,0,0,3,0,1,0,4,0,0,0,0,0,2,0,0,0,1,0,1,0,4,0,Farm,-11.674450176414853,-45.72150118852054,Bunge,-12.092048017480773,-45.81771347563055
859,fazenda_santana,bunge_silo_ouro_verde,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Farm,-11.674450176414853,-45.72150118852054,Bunge,-11.569615400974012,-46.00380224780701
860,fazenda_santana,cargill_barreiras,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.674450176414853,-45.72150118852054,Cargill,-12.119007426839273,-45.09199184596753
861,fazenda_santana,fazenda_agronol,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Farm,-11.674450176414853,-45.72150118852054,Farm,-11.954350602784572,-45.731066535724906
862,fazenda_santana,fazenda_barcelona_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.674450176414853,-45.72150118852054,Farm,-11.594322195059112,-46.02040445153415
863,fazenda_santana,fazenda_sao_francisco_sede,13,6,0,0,0,0,0,0,0,0,0,6,3,2,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,2,Farm,-11.674450176414853,-45.72150118852054,Farm,-11.677490073852098,-45.51623048706588
864,fazenda_santana,fazenda_sao_luis_riachao_das_neves,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.674450176414853,-45.72150118852054,Farm,-11.649957898188838,-45.796851499824
865,fazenda_santana,fazenda_triunfo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.674450176414853,-45.72150118852054,Farm,-11.459930485415171,-45.6156866089245
866,fazenda_santana,port_cotegipe,4,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Farm,-11.674450176414853,-45.72150118852054,Port,-12.789990064463964,-38.475345685344294
867,fazenda_santana,slc_fazenda_panorama,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Farm,-11.674450176414853,-45.72150118852054,SLC Agricola,-13.407856863662431,-46.09643970983853
868,fazenda_santana,unnamed_farm_010,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Farm,-11.674450176414853,-45.72150118852054,Farm,-11.39114598485511,-45.44393348055084
869,fazenda_santana,unnamed_farm_023,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.674450176414853,-45.72150118852054,Farm,-11.610576192347839,-45.84390306328809
870,fazenda_santo_antonio,bunge_porto_franco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-7.81742497204945,-46.30226135288316,Bunge,-6.456285172910133,-47.41252413522379
871,fazenda_santo_antonio,bunge_urucui,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-7.81742497204945,-46.30226135288316,Bunge,-7.378023049567718,-44.3946800982902
872,fazenda_santo_antonio,fazenda_condominio,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Farm,-7.81742497204945,-46.30226135288316,Farm,-8.403265681881187,-45.45235582454581
873,fazenda_santo_antonio,fazenda_parnaiba,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-7.81742497204945,-46.30226135288316,Farm,-8.515402891583227,-46.07724974651918
874,fazenda_santo_antonio,slc_fazenda_planeste,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-7.81742497204945,-46.30226135288316,SLC Agricola,-8.554625570417382,-46.85891705752508
875,fazenda_santo_antonio,unnamed_farm_054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-7.81742497204945,-46.30226135288316,Farm,-8.185590956580581,-45.27128898286969
876,fazenda_sao_francisco,alz_correntina,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-13.725986284633427,-45.95482177152421,ALZ,-13.514436413431941,-46.100325311331126
877,fazenda_sao_francisco,fazenda_delta,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-13.725986284633427,-45.95482177152421,Farm,-13.779590692580546,-45.969147130044725
878,fazenda_sao_francisco,fazenda_tertulia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-13.725986284633427,-45.95482177152421,Farm,-14.044097121987996,-46.00213987060843
879,fazenda_sao_francisco,fazenda_vale_do_arrojado,3,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Farm,-13.725986284633427,-45.95482177152421,Farm,-13.760098799273699,-46.01071416803567
880,fazenda_sao_francisco,franor_fazenda_sao_luis,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-13.725986284633427,-45.95482177152421,Farm,-12.924557077577175,-45.728155297006616
881,fazenda_sao_francisco,j&h sementes,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-13.725986284633427,-45.95482177152421,Fertiliser/Seed,-13.770881919061104,-46.15698542173158
882,fazenda_sao_francisco,port_cotegipe,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-13.725986284633427,-45.95482177152421,Port,-12.789990064463964,-38.475345685344294
883,fazenda_sao_francisco_sede,bunge_lem,5,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,Farm,-11.677490073852098,-45.51623048706588,Bunge,-12.092048017480773,-45.81771347563055
884,fazenda_sao_francisco_sede,cargill_barreiras,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,5,Farm,-11.677490073852098,-45.51623048706588,Cargill,-12.119007426839273,-45.09199184596753
885,fazenda_sao_francisco_sede,cargill_ouro_verde,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-11.677490073852098,-45.51623048706588,Cargill,-11.535478325010438,-45.90083123987134
886,fazenda_sao_francisco_sede,fazenda_autralia,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.677490073852098,-45.51623048706588,Farm,-11.366411263158204,-46.16927578815194
887,fazenda_sao_francisco_sede,fazenda_santana,14,8,1,0,0,0,0,0,0,0,0,5,3,3,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1,1,Farm,-11.677490073852098,-45.51623048706588,Farm,-11.674450176414853,-45.72150118852054
888,fazenda_sao_francisco_sede,fazenda_triunfo,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Farm,-11.677490073852098,-45.51623048706588,Farm,-11.459930485415171,-45.6156866089245
889,fazenda_sao_francisco_sede,j&h sementes,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Farm,-11.677490073852098,-45.51623048706588,Fertiliser/Seed,-13.770881919061104,-46.15698542173158
890,fazenda_sao_francisco_sede,port_cotegipe,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Farm,-11.677490073852098,-45.51623048706588,Port,-12.789990064463964,-38.475345685344294
891,fazenda_sao_francisco_sede,yara_candeias,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-11.677490073852098,-45.51623048706588,Fertiliser/Seed,-12.711716619452897,-38.483913005924286
892,fazenda_sao_joao,bunge_bom_jesus,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Farm,-9.016468398983331,-44.58173712017177,Bunge,-9.278470271396909,-44.87886371113679
893,fazenda_sao_joao,bunge_currais,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-9.016468398983331,-44.58173712017177,Bunge,-8.79727643633994,-44.62921674394464
894,fazenda_sao_joao,bunge_urucui,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Farm,-9.016468398983331,-44.58173712017177,Bunge,-7.378023049567718,-44.3946800982902
895,fazenda_sao_joao,fazenda_celeiro_piaui,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-9.016468398983331,-44.58173712017177,Farm,-9.399037838377366,-45.12093876181212
896,fazenda_sao_joao,fazenda_laranjeiras,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Farm,-9.016468398983331,-44.58173712017177,Farm,-8.70609884977054,-44.56802351496186
897,fazenda_sao_joao,fazenda_redencao_do_gurguela,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-9.016468398983331,-44.58173712017177,Farm,-9.299783378658342,-44.90083942735966
898,fazenda_sao_joao,unnamed_farm_003,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-9.016468398983331,-44.58173712017177,Farm,-9.279650322893781,-44.98758500860725
899,fazenda_sao_joao,unnamed_farm_054,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-9.016468398983331,-44.58173712017177,Farm,-8.185590956580581,-45.27128898286969
900,fazenda_sao_luis_riachao_das_neves,alz_lem,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-11.649957898188838,-45.796851499824,ALZ,-12.105648435253842,-45.92666704751776
901,fazenda_sao_luis_riachao_das_neves,bunge_lem,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.649957898188838,-45.796851499824,Bunge,-12.092048017480773,-45.81771347563055
902,fazenda_sao_luis_riachao_das_neves,cargill_ouro_verde,4,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Farm,-11.649957898188838,-45.796851499824,Cargill,-11.535478325010438,-45.90083123987134
903,fazenda_sao_luis_riachao_das_neves,fazenda_barcelona_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.649957898188838,-45.796851499824,Farm,-11.594322195059112,-46.02040445153415
904,fazenda_sao_luis_riachao_das_neves,fazenda_santana,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Farm,-11.649957898188838,-45.796851499824,Farm,-11.674450176414853,-45.72150118852054
905,fazenda_sao_luis_riachao_das_neves,fazenda_triunfo,4,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Farm,-11.649957898188838,-45.796851499824,Farm,-11.459930485415171,-45.6156866089245
906,fazenda_sao_luis_riachao_das_neves,port_cotegipe,3,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Farm,-11.649957898188838,-45.796851499824,Port,-12.789990064463964,-38.475345685344294
907,fazenda_sao_luis_riachao_das_neves,unnamed_farm_023,9,5,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,Farm,-11.649957898188838,-45.796851499824,Farm,-11.610576192347839,-45.84390306328809
908,fazenda_sao_luis_riachao_das_neves,unnamed_farm_025,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-11.649957898188838,-45.796851499824,Farm,-11.414358059094445,-45.82099800610839
909,fazenda_sao_marcos,fazenda_santa_rosa,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-11.016122384948938,-45.782670502155035,Farm,-10.990375295299076,-45.86735670638494
910,fazenda_sao_marcos,unnamed_farm_020,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-11.016122384948938,-45.782670502155035,Farm,-10.989020094825538,-45.76174535547735
911,fazenda_serra_branca,bunge_nova_santa_rosa,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-8.016315666281868,-44.720082576476074,Bunge,-8.285293332246175,-44.572766641392946
912,fazenda_serra_branca,bunge_urucui,12,8,0,0,0,0,0,0,0,0,0,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,3,1,Farm,-8.016315666281868,-44.720082576476074,Bunge,-7.378023049567718,-44.3946800982902
913,fazenda_serra_branca,fazenda_uniao,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-8.016315666281868,-44.720082576476074,Farm,-8.638028912816917,-44.6695898146944
914,fazenda_serra_branca,unnamed_farm_054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-8.016315666281868,-44.720082576476074,Farm,-8.185590956580581,-45.27128898286969
915,fazenda_serra_branca,unnamed_farm_055,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-8.016315666281868,-44.720082576476074,Farm,-8.148720441705295,-45.21064133838371
916,fazenda_tertulia,fazenda_grato,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-14.044097121987996,-46.00213987060843,Farm,-13.268636338306667,-45.94006401060431
917,fazenda_tertulia,fazenda_jatoba,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Farm,-14.044097121987996,-46.00213987060843,Farm,-13.989974799444214,-45.961842877908786
918,fazenda_tertulia,fazenda_vacaco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-14.044097121987996,-46.00213987060843,Farm,-14.012381840537522,-46.00465258559794
919,fazenda_tertulia,horita_fazenda_sagarana,29,23,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,Farm,-14.044097121987996,-46.00213987060843,Horita,-13.76104633724111,-46.162928314815275
920,fazenda_tertulia,j&h sementes,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-14.044097121987996,-46.00213987060843,Fertiliser/Seed,-13.770881919061104,-46.15698542173158
921,fazenda_tertulia,rio_pratudao_agropecuaria,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-14.044097121987996,-46.00213987060843,Farm,-14.197104643980097,-45.94954151509259
922,fazenda_triunfo,alz_lem,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.459930485415171,-45.6156866089245,ALZ,-12.105648435253842,-45.92666704751776
923,fazenda_triunfo,bunge_lem,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Farm,-11.459930485415171,-45.6156866089245,Bunge,-12.092048017480773,-45.81771347563055
924,fazenda_triunfo,bunge_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.459930485415171,-45.6156866089245,Bunge,-11.534944020048753,-45.92098031028604
925,fazenda_triunfo,bunge_silo_ouro_verde,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-11.459930485415171,-45.6156866089245,Bunge,-11.569615400974012,-46.00380224780701
926,fazenda_triunfo,cargill_ouro_verde,4,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Farm,-11.459930485415171,-45.6156866089245,Cargill,-11.535478325010438,-45.90083123987134
927,fazenda_triunfo,fazenda_autralia,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Farm,-11.459930485415171,-45.6156866089245,Farm,-11.366411263158204,-46.16927578815194
928,fazenda_triunfo,fazenda_barcelona_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.459930485415171,-45.6156866089245,Farm,-11.594322195059112,-46.02040445153415
929,fazenda_triunfo,fazenda_dom_laurindo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.459930485415171,-45.6156866089245,Farm,-12.086187441300767,-45.83708768308542
930,fazenda_triunfo,fazenda_friere_matriz,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.459930485415171,-45.6156866089245,Farm,-11.540255585337281,-46.14278560155947
931,fazenda_triunfo,fazenda_santana,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.459930485415171,-45.6156866089245,Farm,-11.674450176414853,-45.72150118852054
932,fazenda_triunfo,fazenda_sao_francisco_sede,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-11.459930485415171,-45.6156866089245,Farm,-11.677490073852098,-45.51623048706588
